shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
shape-2271,42.798635,-77.822598,30925,7.387651563523566
shape-2271,42.798656,-77.822592,30926,7.390037422245359
shape-2271,42.798802,-77.822556,30927,7.406535471519154
shape-2271,42.798823,-77.822551,30928,7.408905934893771
shape-2271,42.798845,-77.822552,30929,7.41135358731467
shape-2271,42.79885,-77.822557,30930,7.412043171686403
shape-2271,42.798865,-77.822486,30931,7.418071310857015
shape-2271,42.798796,-77.822044,30932,7.454940669485559
shape-2271,42.798793,-77.82199,30933,7.459359072999118
shape-2271,42.798809,-77.821936,30934,7.464110523315628
shape-2271,42.798868,-77.821906,30935,7.47111276211909
shape-2271,42.798809,-77.821936,30936,7.4781150009225525
shape-2271,42.798793,-77.82199,30937,7.482866451239063
shape-2271,42.798796,-77.822044,30938,7.487284854752621
shape-2271,42.798821,-77.822203,30939,7.500551968630162
shape-2271,42.798865,-77.822486,30940,7.524154235574476
shape-2271,42.79885,-77.822557,30941,7.530182374745088
shape-2271,42.798875,-77.822598,30942,7.534531817169729
shape-2271,42.798879,-77.82261,30943,7.53560717546748
shape-2271,42.798888,-77.822661,30944,7.539886848891803
shape-2271,42.798895,-77.822713,30945,7.544200267659412
shape-2271,42.798956,-77.823173,30946,7.582339025101833
shape-2271,42.798969,-77.823272,30947,7.590544619770334
shape-2271,42.798684,-77.823343,30948,7.622760312965278
shape-2271,42.797981,-77.823542,30949,7.7025988388598385
shape-2271,42.797627,-77.823642,30950,7.7427985942437205
shape-2271,42.797525,-77.82364,30951,7.754141668377788
shape-2271,42.797427,-77.823592,30952,7.7657211748757895
shape-2271,42.797353,-77.823518,30953,7.775927107711502
shape-2271,42.79732,-77.82346,30954,7.781915350887982
shape-2271,42.797289,-77.823391,30955,7.788516588307471
shape-2271,42.797259,-77.823267,30956,7.799169604369658
shape-2271,42.797235,-77.823083,30957,7.814417660780524
shape-2271,42.797217,-77.822991,30958,7.822186278894802
shape-2271,42.797187,-77.82291,30959,7.829589314561026
shape-2271,42.797152,-77.822856,30960,7.835467950404968
shape-2271,42.797103,-77.822794,30961,7.842902776274597
shape-2271,42.797044,-77.822758,30962,7.850090814938397
shape-2271,42.796975,-77.822731,30963,7.858073277305574
shape-2271,42.796919,-77.822727,30964,7.8643087497984725
shape-2271,42.796859,-77.822736,30965,7.871020745763978
shape-2271,42.796265,-77.822899,30966,7.938396284902383
shape-2271,42.796206,-77.822939,30967,7.945723763686157
shape-2271,42.796188,-77.822845,30968,7.9536502894708105
shape-2271,42.796154,-77.82276,30969,7.961549156890798
shape-2271,42.796372,-77.822522,30970,7.9926087413196445
shape-2271,42.79641,-77.822497,30971,7.997300745004442
shape-2271,42.79646,-77.822482,30972,8.002993613675022
shape-2271,42.796726,-77.822418,30973,8.033028924095428
shape-2266,42.796726,-77.822418,30974,0
shape-2266,42.796785,-77.822404,30975,0.006659212287293006
shape-2266,42.79691,-77.822379,30976,0.02070747523998108
shape-2266,42.79695,-77.822383,30977,0.0251672369900737
shape-2266,42.796987,-77.822399,30978,0.02948360329505348
shape-2266,42.797021,-77.822428,30979,0.03394362784887083
shape-2266,42.797049,-77.822466,30980,0.03833754507106301
shape-2266,42.797069,-77.822512,30981,0.042700131540007735
shape-2266,42.79708,-77.822564,30982,0.04711565776304172
shape-2266,42.797082,-77.822618,30983,0.051527181639803375
shape-2266,42.797076,-77.822659,30984,0.0549382946569409
shape-2266,42.797075,-77.822671,30985,0.055923680889460835
shape-2266,42.797044,-77.822758,30986,0.06381479733951993
shape-2266,42.796975,-77.822731,30987,0.07179725970669648
shape-2266,42.796919,-77.822727,30988,0.07803273219959445
shape-2266,42.796859,-77.822736,30989,0.08474472816509981
shape-2266,42.796265,-77.822899,30990,0.15212026730350425
shape-2266,42.796206,-77.822939,30991,0.15944774608727863
shape-2266,42.7962,-77.823,30992,0.1644693858163374
shape-2266,42.796196,-77.823066,30993,0.1698728067485142
shape-2266,42.796197,-77.823132,30994,0.17525903863444994
shape-2266,42.796202,-77.823192,30995,0.18018603865823407
shape-2266,42.796247,-77.8235,30996,0.20580973546074566
shape-2266,42.796299,-77.823859,30997,0.23566653561706685
shape-2266,42.796299,-77.823948,30998,0.24292822775714445
shape-2266,42.796294,-77.824011,30999,0.24809850666490205
shape-2266,42.796267,-77.824101,31000,0.25603182037437794
shape-2266,42.796226,-77.824198,31001,0.26516542635373097
shape-2266,42.796181,-77.824285,31002,0.27385028569779224
shape-2266,42.796138,-77.824354,31003,0.28123656024268184
shape-2266,42.796117,-77.824393,31004,0.28518351226774735
shape-2266,42.795995,-77.824515,31005,0.30200963659463187
shape-2266,42.795877,-77.824663,31006,0.31984173112949327
shape-2266,42.7958,-77.824725,31007,0.3297865353242521
shape-2266,42.795653,-77.824777,31008,0.3466738921384608
shape-2266,42.795527,-77.824115,31009,0.402475938999561
shape-2266,42.795495,-77.823964,31010,0.4153000254327911
shape-2266,42.795444,-77.823756,31011,0.4331938004059272
shape-2266,42.79541,-77.823676,31012,0.44073706674806096
shape-2266,42.795379,-77.823631,31013,0.44577328463458576
shape-2266,42.795346,-77.823574,31014,0.4516973775452876
shape-2266,42.79527,-77.823473,31015,0.4635011648153921
shape-2266,42.795188,-77.823317,31016,0.47915857919179244
shape-2266,42.79514,-77.823196,31017,0.4903817700385229
shape-2266,42.795088,-77.822924,31018,0.5133160880553203
shape-2266,42.795043,-77.822642,31019,0.5368632964466554
shape-2266,42.795023,-77.822361,31020,0.5598987325755514
shape-2266,42.795028,-77.822162,31021,0.576145399749908
shape-2266,42.795045,-77.821899,31022,0.5976876430249894
shape-2266,42.795048,-77.821831,31023,0.6032460335299096
shape-2266,42.795058,-77.821688,31024,0.6149667958327745
shape-2266,42.795062,-77.821458,31025,0.6337386123269153
shape-2266,42.794999,-77.820933,31026,0.6771443399141897
shape-2266,42.794994,-77.820895,31027,0.6802943557620893
shape-2266,42.794948,-77.820524,31028,0.7109947547908444
shape-2266,42.794937,-77.820438,31029,0.7181176302780164
shape-2266,42.794927,-77.820357,31030,0.7248196196185581
shape-2266,42.794887,-77.820044,31031,0.7507429220506258
shape-2266,42.794859,-77.819826,31032,0.7688008276288059
shape-2266,42.794845,-77.81972,31033,0.7775887686457302
shape-2266,42.794811,-77.819425,31034,0.8019540916049998
shape-2266,42.794787,-77.81935,31035,0.8086302267416229
shape-2266,42.794745,-77.819227,31036,0.8196997083057107
shape-2266,42.79472,-77.81912,31037,0.8288621627368477
shape-2266,42.794668,-77.818537,31038,0.8767816861107327
shape-2266,42.794646,-77.818285,31039,0.897488437440317
shape-2266,42.794534,-77.817183,31040,0.9882637128548633
shape-2266,42.794285,-77.817239,31041,1.0163257966277046
shape-2266,42.794146,-77.817271,31042,1.0320009078523895
shape-2266,42.793997,-77.817346,31043,1.0496630351575722
shape-2266,42.793867,-77.817412,31044,1.0650889476373104
shape-2266,42.793805,-77.817443,31045,1.072432427842858
shape-2266,42.793666,-77.817514,31046,1.0889385980508308
shape-2266,42.793665,-77.817586,31047,1.0948145276126722
shape-2266,42.793659,-77.81807,31048,1.134312396005386
shape-2266,42.793637,-77.818655,31049,1.1821084319615032
shape-2266,42.793618,-77.818869,31050,1.1996972303021218
shape-2266,42.793577,-77.819038,31051,1.2142209741697267
shape-2266,42.793535,-77.819159,31052,1.225142893823235
shape-2266,42.793454,-77.819303,31053,1.2399476228713275
shape-2266,42.793355,-77.819423,31054,1.2546804617383405
shape-2266,42.793233,-77.819528,31055,1.2707252252343093
shape-2266,42.793003,-77.819661,31056,1.2985073518271355
shape-2266,42.790953,-77.820754,31057,1.5432835459429062
shape-2266,42.790529,-77.820994,31058,1.5943358784611203
shape-2266,42.790601,-77.82121,31059,1.6136944830579971
shape-2266,42.790674,-77.821322,31060,1.6259179686195553
shape-2266,42.790746,-77.821362,31061,1.63456379630976
shape-2266,42.790908,-77.821389,31062,1.6527116341291783
shape-2266,42.791057,-77.821417,31063,1.6694364999373004
shape-2266,42.791133,-77.821435,31064,1.678014017312575
shape-2266,42.791188,-77.821464,31065,1.6845715967082662
shape-2266,42.791234,-77.821498,31066,1.6903905335660887
shape-2266,42.791267,-77.821546,31067,1.695757619569287
shape-2266,42.791289,-77.821635,31068,1.7034208483625775
shape-2266,42.791298,-77.821767,31069,1.714238260792979
shape-2266,42.791311,-77.822042,31070,1.736724396200992
shape-2266,42.79132,-77.822311,31071,1.7586972257994609
shape-2266,42.791323,-77.822415,31072,1.7671900350514147
shape-2266,42.791323,-77.822486,31073,1.7729835361564508
shape-2266,42.791269,-77.822629,31074,1.7861064478002233
shape-2266,42.791193,-77.822727,31075,1.7977410215287588
shape-2266,42.791055,-77.822894,31076,1.818263256441002
shape-2266,42.790936,-77.823017,31077,1.834871283084834
shape-2266,42.790901,-77.823052,31078,1.8396985901556497
shape-2266,42.790848,-77.823149,31079,1.8495667521331134
shape-2266,42.790815,-77.823254,31080,1.8588873777278063
shape-2266,42.79076,-77.823532,31081,1.882381922795967
shape-2266,42.790814,-77.823546,31082,1.8884941647690945
shape-2266,42.79086,-77.823546,31083,1.8936091394236783
shape-2266,42.790995,-77.823514,31084,1.908845888031337
shape-2266,42.790935,-77.823528,31085,1.9156146922239417
shape-2266,42.79086,-77.823546,31086,1.9240826790658236
shape-2266,42.790814,-77.823546,31087,1.9291976537204074
shape-2266,42.79076,-77.823532,31088,1.9353098956935348
shape-2266,42.790815,-77.823254,31089,1.9588044407616956
shape-2266,42.790848,-77.823149,31090,1.9681250663563885
shape-2266,42.790901,-77.823052,31091,1.9779932283338522
shape-2266,42.790936,-77.823017,31092,1.982820535404668
shape-2266,42.791055,-77.822894,31093,1.9994285620485
shape-2266,42.791193,-77.822727,31094,2.019950796960743
shape-2266,42.791269,-77.822629,31095,2.0315853706892786
shape-2266,42.791323,-77.822486,31096,2.044708282333051
shape-2266,42.791323,-77.822415,31097,2.050501783438087
shape-2266,42.79132,-77.822311,31098,2.058994592690041
shape-2266,42.791311,-77.822042,31099,2.0809674222885097
shape-2266,42.791298,-77.821767,31100,2.1034535576965228
shape-2266,42.791289,-77.821635,31101,2.1142709701269244
shape-2266,42.791267,-77.821546,31102,2.121934198920215
shape-2266,42.791234,-77.821498,31103,2.1273012849234134
shape-2266,42.791188,-77.821464,31104,2.133120221781236
shape-2266,42.791133,-77.821435,31105,2.139677801176927
shape-2266,42.791057,-77.821417,31106,2.1482553185522018
shape-2266,42.790908,-77.821389,31107,2.164980184360324
shape-2266,42.790746,-77.821362,31108,2.183128022179742
shape-2266,42.790674,-77.821322,31109,2.191773849869947
shape-2266,42.790601,-77.82121,31110,2.203997335431505
shape-2266,42.790529,-77.820994,31111,2.2233559400283815
shape-2266,42.790953,-77.820754,31112,2.2744082725465957
shape-2266,42.793003,-77.819661,31113,2.519184466662366
shape-2266,42.793233,-77.819528,31114,2.5469665932551924
shape-2266,42.793355,-77.819423,31115,2.5630113567511614
shape-2266,42.793454,-77.819303,31116,2.5777441956181746
shape-2266,42.793535,-77.819159,31117,2.5925489246662674
shape-2266,42.793577,-77.819038,31118,2.6034708443197756
shape-2266,42.793618,-77.818869,31119,2.6179945881873805
shape-2266,42.793637,-77.818655,31120,2.6355833865279994
shape-2266,42.793659,-77.81807,31121,2.6833794224841165
shape-2266,42.793665,-77.817586,31122,2.72287729087683
shape-2266,42.793666,-77.817514,31123,2.7287532204386715
shape-2266,42.793658,-77.817398,31124,2.7382600112348703
shape-2266,42.793639,-77.817234,31125,2.7518074312479195
shape-2266,42.793822,-77.817286,31126,2.7725937841196857
shape-2266,42.793995,-77.817278,31127,2.7918416085315982
shape-2266,42.794146,-77.817271,31128,2.808641780722646
shape-2266,42.794285,-77.817239,31129,2.8243168919473307
shape-2266,42.794534,-77.817183,31130,2.852378975720172
shape-2266,42.794597,-77.817169,31131,2.8594767925474582
shape-2266,42.794936,-77.817092,31132,2.8976919255240134
shape-2266,42.795504,-77.816963,31133,2.961721790315661
shape-2266,42.795523,-77.816959,31134,2.963859557711824
shape-2266,42.796154,-77.816816,31135,3.0349871792627097
shape-2266,42.79618,-77.81681,31136,3.0379194076665668
shape-2266,42.79618,-77.816779,31137,3.040448765973028
shape-2266,42.79619,-77.816751,31138,3.042989582324477
shape-2266,42.796206,-77.816729,31139,3.0455169127511863
shape-2266,42.796228,-77.816718,31140,3.048122651897282
shape-2266,42.796251,-77.816719,31141,3.050681440420067
shape-2266,42.796267,-77.816729,31142,3.05263873467464
shape-2266,42.796272,-77.816732,31143,3.053246208278022
shape-2266,42.796287,-77.816755,31144,3.0557569198734775
shape-2266,42.796296,-77.816784,31145,3.058326019158512
shape-2266,42.796295,-77.816815,31146,3.060857815736259
shape-2266,42.796285,-77.816844,31147,3.063472236144355
shape-2266,42.796269,-77.816865,31148,3.0659422823753903
shape-2266,42.796247,-77.816876,31149,3.0685480213163094
shape-2266,42.796224,-77.816875,31150,3.0711068098391965
shape-2266,42.796203,-77.816862,31151,3.073671524049047
shape-2266,42.796188,-77.81684,31152,3.076121851472212
shape-2266,42.79618,-77.81681,31153,3.0787262470935985
shape-2266,42.79618,-77.816779,31154,3.08125560540006
shape-2266,42.79619,-77.816751,31155,3.083796421751509
shape-2266,42.796206,-77.816729,31156,3.086323752178218
shape-2266,42.796228,-77.816718,31157,3.088929491324314
shape-2266,42.796217,-77.816617,31158,3.097260576758926
shape-2266,42.796115,-77.815745,31159,3.169307339430869
shape-2266,42.796105,-77.815657,31160,3.176573052563842
shape-2266,42.795975,-77.814552,31161,3.2678841086647408
shape-2266,42.795967,-77.81448,31162,3.273825735611373
shape-2266,42.79645,-77.814368,31163,3.328304868399078
shape-2266,42.797318,-77.814181,31164,3.426020741345965
shape-2266,42.797962,-77.814048,31165,3.498447921909476
shape-2266,42.797948,-77.813932,31166,3.508039519088108
shape-2266,42.797426,-77.809557,31167,3.8696851024067476
shape-2266,42.79712,-77.807071,31168,4.075353859089585
shape-2266,42.79711,-77.806973,31169,4.083426720640534
shape-2266,42.797074,-77.806895,31170,4.09094509430474
shape-2266,42.797025,-77.806631,31171,4.113163557062873
shape-2266,42.796955,-77.806399,31172,4.13363054970924
shape-2266,42.796902,-77.806319,31173,4.142424699521524
shape-2266,42.796825,-77.806228,31174,4.1537576609859475
shape-2266,42.796768,-77.805772,31175,4.191499335024801
shape-2266,42.796763,-77.805733,31176,4.194729606171629
shape-2266,42.796767,-77.805694,31177,4.197942606746013
shape-2266,42.79678,-77.805658,31178,4.20121632856472
shape-2266,42.796801,-77.805629,31179,4.20454068519907
shape-2266,42.796826,-77.805611,31180,4.207684669314505
shape-2266,42.796855,-77.805604,31181,4.210959515711552
shape-2266,42.796884,-77.805609,31182,4.214209876810091
shape-2266,42.79691,-77.805627,31183,4.217452593598912
shape-2266,42.796932,-77.805715,31184,4.2250379180233155
shape-2266,42.796991,-77.806182,31185,4.2637016586720975
shape-2266,42.797053,-77.806336,31186,4.278033738108236
shape-2266,42.797076,-77.806475,31187,4.289659679761353
shape-2266,42.797123,-77.806887,31188,4.323678996395206
shape-2266,42.79711,-77.806973,31189,4.330843170071981
shape-2266,42.797115,-77.807025,31190,4.335122173702171
shape-2266,42.79712,-77.807071,31191,4.338916314265807
shape-2266,42.797209,-77.807053,31192,4.348921058794693
shape-2266,42.798287,-77.806835,31193,4.470101827986055
shape-2266,42.798984,-77.806694,31194,4.548453954931092
shape-2266,42.79903,-77.806685,31195,4.553621367895658
shape-2266,42.799047,-77.806831,31196,4.565682335139843
shape-2266,42.799132,-77.80756,31197,4.625906544177669
shape-2266,42.799366,-77.809613,31198,4.795415939631196
shape-2266,42.799376,-77.809703,31199,4.802842574386197
shape-2266,42.799824,-77.813648,31200,5.12853822488665
shape-2266,42.799827,-77.81367,31201,5.130363882780347
shape-2266,42.800003,-77.815217,31202,5.25808763002186
shape-2266,42.80005,-77.815674,31203,5.295737435771676
shape-2266,42.800067,-77.815822,31204,5.307959393355644
shape-2266,42.800092,-77.815954,31205,5.319081878693931
shape-2266,42.800345,-77.816663,31206,5.383405163244081
shape-2266,42.800768,-77.817844,31207,5.490626209134636
shape-2266,42.800877,-77.818149,31208,5.518304758796857
shape-2266,42.800807,-77.818163,31209,5.526171775343572
shape-2266,42.800785,-77.818167,31210,5.5286397393563895
shape-2266,42.800641,-77.818196,31211,5.544825694106193
shape-2266,42.799975,-77.818323,31212,5.619602982963272
shape-2266,42.799318,-77.818447,31213,5.6933553424307535
shape-2266,42.798537,-77.818601,31214,5.781102945390231
shape-2266,42.797836,-77.818753,31215,5.860031103942985
shape-2266,42.79785,-77.81887,31216,5.869703235319428
shape-2266,42.797882,-77.819132,31217,5.891373930912993
shape-2266,42.797904,-77.81932,31218,5.90690668642794
shape-2266,42.797916,-77.819419,31219,5.915093559737974
shape-2266,42.79792,-77.81945,31220,5.9176616570268115
shape-2266,42.797958,-77.819751,31221,5.942581062148902
shape-2266,42.797976,-77.819841,31222,5.9501920387751905
shape-2266,42.797999,-77.81992,31223,5.957126477941377
shape-2266,42.798029,-77.819977,31224,5.962849777776401
shape-2266,42.798064,-77.820022,31225,5.968200153806036
shape-2266,42.798097,-77.820048,31226,5.972438647378203
shape-2266,42.798131,-77.820076,31227,5.976855906312408
shape-2266,42.798253,-77.82013,31228,5.991119229267193
shape-2266,42.798372,-77.820162,31229,6.004606562602931
shape-2266,42.798702,-77.820238,31230,6.041821174471536
shape-2266,42.798771,-77.820274,31231,6.050036635796733
shape-2266,42.798815,-77.8203,31232,6.055369302017013
shape-2266,42.798912,-77.820364,31233,6.0673527096862685
shape-2266,42.798992,-77.820442,31234,6.078290312385866
shape-2266,42.799031,-77.82049,31235,6.084133527618826
shape-2266,42.799072,-77.820542,31236,6.090361216470176
shape-2266,42.799287,-77.820898,31237,6.1279800723700335
shape-2266,42.799389,-77.821003,31238,6.142193721023316
shape-2266,42.799458,-77.821044,31239,6.150563691171712
shape-2266,42.799535,-77.821061,31240,6.1592373284803985
shape-2266,42.799646,-77.821047,31241,6.171632724698433
shape-2266,42.800055,-77.820935,31242,6.218020438913312
shape-2266,42.800138,-77.820913,31243,6.227422551980219
shape-2266,42.800699,-77.820761,31244,6.29102372858867
shape-2266,42.800753,-77.820746,31245,6.297151706704022
shape-2266,42.801032,-77.820671,31246,6.328772822257871
shape-2266,42.801331,-77.820588,31247,6.362702749203777
shape-2266,42.801507,-77.820541,31248,6.382645205929942
shape-2266,42.801588,-77.82052,31249,6.391813513208866
shape-2266,42.801905,-77.821637,31250,6.489523346100617
shape-2266,42.802112,-77.822331,31251,6.550642782026341
shape-2266,42.802153,-77.822468,31252,6.562713865938943
shape-2266,42.802336,-77.823058,31253,6.614973002458283
shape-2266,42.802421,-77.823336,31254,6.639543944230532
shape-2266,42.80227,-77.823468,31255,6.659491200235147
shape-2266,42.802071,-77.823486,31256,6.681667701058851
shape-2266,42.80207,-77.823593,31257,6.690397943904529
shape-2266,42.802099,-77.823852,31258,6.711772945912173
shape-2266,42.80212,-77.823921,31259,6.717867365573837
shape-2266,42.802176,-77.824101,31260,6.7338182000011795
shape-2266,42.802262,-77.824273,31261,6.750799292255745
shape-2266,42.802416,-77.824119,31262,6.77203807148483
shape-2266,42.802607,-77.823927,31263,6.7984279919832895
shape-2266,42.802521,-77.82366,31264,6.822217489541207
shape-2266,42.802421,-77.823336,31265,6.850894254358637
shape-2266,42.802336,-77.823058,31266,6.875465196130885
shape-2266,42.802153,-77.822468,31267,6.927724332650225
shape-2266,42.801824,-77.822596,31268,6.965768809121976
shape-2266,42.801588,-77.822634,31269,6.9921933483488585
shape-2266,42.801421,-77.822656,31270,7.010849471863186
shape-2266,42.801361,-77.822674,31271,7.017680888979553
shape-2266,42.801274,-77.822701,31272,7.027602487943367
shape-2266,42.801189,-77.822736,31273,7.037476001932457
shape-2266,42.801029,-77.82282,31274,7.056541512994471
shape-2266,42.80095,-77.822866,31275,7.06609402798472
shape-2266,42.800849,-77.822927,31276,7.078378030938701
shape-2266,42.800651,-77.823031,31277,7.101973085210218
shape-2266,42.800628,-77.823043,31278,7.104711561552612
shape-2266,42.800498,-77.823088,31279,7.119625870846946
shape-2266,42.800342,-77.823133,31280,7.137356578518269
shape-2266,42.800323,-77.823139,31281,7.139525255702709
shape-2266,42.800112,-77.823198,31282,7.163476127171427
shape-2266,42.800017,-77.82321,31283,7.174084934482546
shape-2266,42.799919,-77.823201,31284,7.185006765681186
shape-2266,42.799611,-77.823147,31285,7.2195370733810655
shape-2266,42.799494,-77.823143,31286,7.232550992825944
shape-2266,42.799383,-77.823156,31287,7.244939137399465
shape-2266,42.799164,-77.823217,31288,7.269794235593732
shape-2266,42.798969,-77.823272,31289,7.291936747763831
shape-2266,42.798684,-77.823343,31290,7.324152440958775
shape-2266,42.798672,-77.823256,31291,7.331375003427386
shape-2266,42.798609,-77.822783,31292,7.370597241693733
shape-2266,42.798603,-77.822731,31293,7.374892007229888
shape-2266,42.798598,-77.822679,31294,7.3791709097017595
shape-2266,42.798599,-77.822666,31295,7.380237379589112
shape-2266,42.798611,-77.822616,31296,7.384529509737364
shape-2266,42.798615,-77.822609,31297,7.385253395813679
shape-2266,42.798635,-77.822598,31298,7.387651563523566
shape-2266,42.798656,-77.822592,31299,7.390037422245359
shape-2266,42.798802,-77.822556,31300,7.406535471519154
shape-2266,42.798823,-77.822551,31301,7.408905934893771
shape-2266,42.798845,-77.822552,31302,7.41135358731467
shape-2266,42.79885,-77.822557,31303,7.412043171686403
shape-2266,42.798865,-77.822486,31304,7.418071310857015
shape-2266,42.798796,-77.822044,31305,7.454940669485559
shape-2266,42.798793,-77.82199,31306,7.459359072999118
shape-2266,42.798809,-77.821936,31307,7.464110523315628
shape-2266,42.798868,-77.821906,31308,7.47111276211909
shape-2266,42.798809,-77.821936,31309,7.4781150009225525
shape-2266,42.798793,-77.82199,31310,7.482866451239063
shape-2266,42.798796,-77.822044,31311,7.487284854752621
shape-2266,42.798821,-77.822203,31312,7.500551968630162
shape-2266,42.798865,-77.822486,31313,7.524154235574476
shape-2266,42.79885,-77.822557,31314,7.530182374745088
shape-2266,42.798875,-77.822598,31315,7.534531817169729
shape-2266,42.798879,-77.82261,31316,7.53560717546748
shape-2266,42.798888,-77.822661,31317,7.539886848891803
shape-2266,42.798895,-77.822713,31318,7.544200267659412
shape-2266,42.798956,-77.823173,31319,7.582339025101833
shape-2266,42.798969,-77.823272,31320,7.590544619770334
shape-2266,42.798684,-77.823343,31321,7.622760312965278
shape-2266,42.797981,-77.823542,31322,7.7025988388598385
shape-2266,42.797627,-77.823642,31323,7.7427985942437205
shape-2266,42.797525,-77.82364,31324,7.754141668377788
shape-2266,42.797427,-77.823592,31325,7.7657211748757895
shape-2266,42.797353,-77.823518,31326,7.775927107711502
shape-2266,42.79732,-77.82346,31327,7.781915350887982
shape-2266,42.797289,-77.823391,31328,7.788516588307471
shape-2266,42.797259,-77.823267,31329,7.799169604369658
shape-2266,42.797235,-77.823083,31330,7.814417660780524
shape-2266,42.797217,-77.822991,31331,7.822186278894802
shape-2266,42.797187,-77.82291,31332,7.829589314561026
shape-2266,42.797152,-77.822856,31333,7.835467950404968
shape-2266,42.797103,-77.822794,31334,7.842902776274597
shape-2266,42.797044,-77.822758,31335,7.850090814938397
shape-2266,42.796975,-77.822731,31336,7.858073277305574
shape-2266,42.796919,-77.822727,31337,7.8643087497984725
shape-2266,42.796859,-77.822736,31338,7.871020745763978
shape-2266,42.796265,-77.822899,31339,7.938396284902383
shape-2266,42.796206,-77.822939,31340,7.945723763686157
shape-2266,42.796188,-77.822845,31341,7.9536502894708105
shape-2266,42.796154,-77.82276,31342,7.961549156890798
shape-2266,42.796372,-77.822522,31343,7.9926087413196445
shape-2266,42.79641,-77.822497,31344,7.997300745004442
shape-2266,42.79646,-77.822482,31345,8.002993613675022
shape-2266,42.796726,-77.822418,31346,8.033028924095428
shape-2269,42.796726,-77.822418,31347,0
shape-2269,42.796785,-77.822404,31348,0.006659212287293006
shape-2269,42.79691,-77.822379,31349,0.02070747523998108
shape-2269,42.79695,-77.822383,31350,0.0251672369900737
shape-2269,42.796987,-77.822399,31351,0.02948360329505348
shape-2269,42.797021,-77.822428,31352,0.03394362784887083
shape-2269,42.797049,-77.822466,31353,0.03833754507106301
shape-2269,42.797069,-77.822512,31354,0.042700131540007735
shape-2269,42.79708,-77.822564,31355,0.04711565776304172
shape-2269,42.797082,-77.822618,31356,0.051527181639803375
shape-2269,42.797076,-77.822659,31357,0.0549382946569409
shape-2269,42.797075,-77.822671,31358,0.055923680889460835
shape-2269,42.797044,-77.822758,31359,0.06381479733951993
shape-2269,42.796975,-77.822731,31360,0.07179725970669648
shape-2269,42.796919,-77.822727,31361,0.07803273219959445
shape-2269,42.796859,-77.822736,31362,0.08474472816509981
shape-2269,42.796265,-77.822899,31363,0.15212026730350425
shape-2269,42.796206,-77.822939,31364,0.15944774608727863
shape-2269,42.7962,-77.823,31365,0.1644693858163374
shape-2269,42.796196,-77.823066,31366,0.1698728067485142
shape-2269,42.796197,-77.823132,31367,0.17525903863444994
shape-2269,42.796202,-77.823192,31368,0.18018603865823407
shape-2269,42.796247,-77.8235,31369,0.20580973546074566
shape-2269,42.796299,-77.823859,31370,0.23566653561706685
shape-2269,42.796299,-77.823948,31371,0.24292822775714445
shape-2269,42.796294,-77.824011,31372,0.24809850666490205
shape-2269,42.796267,-77.824101,31373,0.25603182037437794
shape-2269,42.796226,-77.824198,31374,0.26516542635373097
shape-2269,42.796181,-77.824285,31375,0.27385028569779224
shape-2269,42.796138,-77.824354,31376,0.28123656024268184
shape-2269,42.796117,-77.824393,31377,0.28518351226774735
shape-2269,42.795995,-77.824515,31378,0.30200963659463187
shape-2269,42.795877,-77.824663,31379,0.31984173112949327
shape-2269,42.7958,-77.824725,31380,0.3297865353242521
shape-2269,42.795653,-77.824777,31381,0.3466738921384608
shape-2269,42.795527,-77.824115,31382,0.402475938999561
shape-2269,42.795495,-77.823964,31383,0.4153000254327911
shape-2269,42.795444,-77.823756,31384,0.4331938004059272
shape-2269,42.79541,-77.823676,31385,0.44073706674806096
shape-2269,42.795379,-77.823631,31386,0.44577328463458576
shape-2269,42.795346,-77.823574,31387,0.4516973775452876
shape-2269,42.79527,-77.823473,31388,0.4635011648153921
shape-2269,42.795188,-77.823317,31389,0.47915857919179244
shape-2269,42.79514,-77.823196,31390,0.4903817700385229
shape-2269,42.795088,-77.822924,31391,0.5133160880553203
shape-2269,42.795043,-77.822642,31392,0.5368632964466554
shape-2269,42.795023,-77.822361,31393,0.5598987325755514
shape-2269,42.795028,-77.822162,31394,0.576145399749908
shape-2269,42.795045,-77.821899,31395,0.5976876430249894
shape-2269,42.795048,-77.821831,31396,0.6032460335299096
shape-2269,42.795058,-77.821688,31397,0.6149667958327745
shape-2269,42.795062,-77.821458,31398,0.6337386123269153
shape-2269,42.794999,-77.820933,31399,0.6771443399141897
shape-2269,42.794994,-77.820895,31400,0.6802943557620893
shape-2269,42.794948,-77.820524,31401,0.7109947547908444
shape-2269,42.794937,-77.820438,31402,0.7181176302780164
shape-2269,42.794927,-77.820357,31403,0.7248196196185581
shape-2269,42.794887,-77.820044,31404,0.7507429220506258
shape-2269,42.794859,-77.819826,31405,0.7688008276288059
shape-2269,42.794845,-77.81972,31406,0.7775887686457302
shape-2269,42.794811,-77.819425,31407,0.8019540916049998
shape-2269,42.794787,-77.81935,31408,0.8086302267416229
shape-2269,42.794745,-77.819227,31409,0.8196997083057107
shape-2269,42.79472,-77.81912,31410,0.8288621627368477
shape-2269,42.794668,-77.818537,31411,0.8767816861107327
shape-2269,42.794646,-77.818285,31412,0.897488437440317
shape-2269,42.794534,-77.817183,31413,0.9882637128548633
shape-2269,42.794285,-77.817239,31414,1.0163257966277046
