osmid,y,x,street_count,highway,ref,railway,junction,geometry
8856738911,11.7895847,108.4148236,3,,,,,POINT (108.4148236 11.7895847)
8856740529,11.7794046,108.4100577,1,,,,,POINT (108.4100577 11.7794046)
8856740534,11.7784979,108.4106047,3,,,,,POINT (108.4106047 11.7784979)
8856748722,11.7909759,108.4218554,1,,,,,POINT (108.4218554 11.7909759)
8856748726,11.7898099,108.4224322,3,,,,,POINT (108.4224322 11.7898099)
8856750967,11.7774996,108.4112231,1,,,,,POINT (108.4112231 11.7774996)
8856766530,11.7601442,108.3940181,1,,,,,POINT (108.3940181 11.7601442)
8856766534,11.7600751,108.394604,3,,,,,POINT (108.394604 11.7600751)
8856777920,11.7919539,108.4171253,1,,,,,POINT (108.4171253 11.7919539)
8856777921,11.7916617,108.4173793,3,,,,,POINT (108.4173793 11.7916617)
8856777976,11.7620638,108.4033857,1,,,,,POINT (108.4033857 11.7620638)
8856777977,11.7623979,108.4032566,3,,,,,POINT (108.4032566 11.7623979)
8856799021,11.75834,108.3954277,3,,,,,POINT (108.3954277 11.75834)
8856799028,11.7592764,108.3945157,1,,,,,POINT (108.3945157 11.7592764)
8856802589,11.7524594,108.4204231,1,,,,,POINT (108.4204231 11.7524594)
8856823438,11.7800865,108.4294139,3,,,,,POINT (108.4294139 11.7800865)
8856823439,11.7801162,108.4289834,1,,,,,POINT (108.4289834 11.7801162)
8856823823,11.7679036,108.390475,3,,,,,POINT (108.390475 11.7679036)
8856825385,11.7882418,108.4172288,3,,,,,POINT (108.4172288 11.7882418)
8858796384,11.7426039,108.1231619,1,,,,,POINT (108.1231619 11.7426039)
8858798166,11.7379636,108.1099829,1,,,,,POINT (108.1099829 11.7379636)
8858834854,11.5348351,108.3714607,1,,,,,POINT (108.3714607 11.5348351)
8858838194,11.7174647,108.1285787,1,,,,,POINT (108.1285787 11.7174647)
8858840940,11.7358286,108.1124881,1,,,,,POINT (108.1124881 11.7358286)
8858845527,11.7321677,108.1038192,1,,,,,POINT (108.1038192 11.7321677)
8858848632,11.7138285,108.115,1,,,,,POINT (108.115 11.7138285)
8858850184,11.6995618,108.1344125,1,,,,,POINT (108.1344125 11.6995618)
8858852481,11.6828332,108.1465723,1,,,,,POINT (108.1465723 11.6828332)
8858853134,11.7869765,108.4120224,3,,,,,POINT (108.4120224 11.7869765)
8858853648,11.7200437,108.1256457,1,,,,,POINT (108.1256457 11.7200437)
8858855027,11.7429112,108.1464086,1,,,,,POINT (108.1464086 11.7429112)
8858858514,11.6978507,108.1317249,1,,,,,POINT (108.1317249 11.6978507)
8858860835,11.7081647,108.1316122,1,,,,,POINT (108.1316122 11.7081647)
8858860839,11.7062632,108.1312934,3,,,,,POINT (108.1312934 11.7062632)
8858861618,11.6982775,108.1290883,1,,,,,POINT (108.1290883 11.6982775)
8858861623,11.69868,108.1315237,3,,,,,POINT (108.1315237 11.69868)
8858863819,11.5367089,108.3568695,1,,,,,POINT (108.3568695 11.5367089)
8858868649,11.6995828,108.1371034,1,,,,,POINT (108.1371034 11.6995828)
8858869801,11.7668927,108.4076384,1,,,,,POINT (108.4076384 11.7668927)
8858869802,11.7674183,108.4071256,3,,,,,POINT (108.4071256 11.7674183)
8858874722,11.7179939,108.1551701,1,,,,,POINT (108.1551701 11.7179939)
8858874948,11.7218926,108.1566145,1,,,,,POINT (108.1566145 11.7218926)
8858875373,11.7973994,108.426383,1,,,,,POINT (108.426383 11.7973994)
8858876085,11.7175763,108.1340115,1,,,,,POINT (108.1340115 11.7175763)
8858876718,11.7176748,108.1437452,1,,,,,POINT (108.1437452 11.7176748)
8858877666,11.860534,108.3263272,1,,,,,POINT (108.3263272 11.860534)
8858878751,11.844587,108.3326197,1,,,,,POINT (108.3326197 11.844587)
8858878756,11.8727896,108.3170736,1,,,,,POINT (108.3170736 11.8727896)
8858880574,11.7118154,108.1298836,1,,,,,POINT (108.1298836 11.7118154)
8858887568,11.7207751,108.0963908,1,,,,,POINT (108.0963908 11.7207751)
8858889168,11.8577096,108.326574,1,,,,,POINT (108.326574 11.8577096)
8858889176,11.8709339,108.3205283,1,,,,,POINT (108.3205283 11.8709339)
8858889358,11.7230337,108.1286538,1,,,,,POINT (108.1286538 11.7230337)
8858892952,11.7352731,108.0978191,1,,,,,POINT (108.0978191 11.7352731)
8858901314,11.6237012,108.286198,1,,,,,POINT (108.286198 11.6237012)
8858912916,11.700468,108.1606083,1,,,,,POINT (108.1606083 11.700468)
8858914579,11.8481466,108.3290818,1,,,,,POINT (108.3290818 11.8481466)
8858915230,11.7114451,108.1498714,1,,,,,POINT (108.1498714 11.7114451)
8858915232,11.7111588,108.1497091,3,,,,,POINT (108.1497091 11.7111588)
8858916434,11.7356973,108.1629458,1,,,,,POINT (108.1629458 11.7356973)
8858918434,11.697542,108.1283829,1,,,,,POINT (108.1283829 11.697542)
8858921726,11.624351,108.286519,3,,,,,POINT (108.286519 11.624351)
8858921730,11.6252145,108.285803,3,,,,,POINT (108.285803 11.6252145)
8858922306,11.6242233,108.2855807,3,,,,,POINT (108.2855807 11.6242233)
8858922315,11.6243816,108.2848549,1,,,,,POINT (108.2848549 11.6243816)
8858930592,11.8584188,108.3332149,3,,,,,POINT (108.3332149 11.8584188)
8858931326,11.8626576,108.3442497,1,,,,,POINT (108.3442497 11.8626576)
8858933594,11.8263775,108.3424232,3,,,,,POINT (108.3424232 11.8263775)
8858933595,11.8250491,108.3409599,3,,,,,POINT (108.3409599 11.8250491)
8858935580,11.8828543,108.3455077,1,,,,,POINT (108.3455077 11.8828543)
8858937061,11.6257018,108.2893328,1,,,,,POINT (108.2893328 11.6257018)
8858937100,11.854409,108.3421705,3,,,,,POINT (108.3421705 11.854409)
8858937363,11.8301383,108.3477073,3,,,,,POINT (108.3477073 11.8301383)
8858937368,11.830566,108.346771,1,,,,,POINT (108.346771 11.830566)
8858938944,11.6139334,108.286677,3,,,,,POINT (108.286677 11.6139334)
8858938981,11.6159699,108.2837309,3,,,,,POINT (108.2837309 11.6159699)
8858942573,11.7858769,108.0887814,1,,,,,POINT (108.0887814 11.7858769)
8858944524,11.8667209,108.3133024,1,,,,,POINT (108.3133024 11.8667209)
8858946564,11.8290118,108.3412349,1,,,,,POINT (108.3412349 11.8290118)
8858947387,11.5918551,108.3257425,1,,,,,POINT (108.3257425 11.5918551)
8858947991,11.6115974,108.2849561,1,,,,,POINT (108.2849561 11.6115974)
8858949066,11.6194714,108.2857481,3,,,,,POINT (108.2857481 11.6194714)
8858951710,11.8360343,108.3548874,1,,,,,POINT (108.3548874 11.8360343)
8858951960,11.6129321,108.2896581,1,,,,,POINT (108.2896581 11.6129321)
8858951977,11.6128756,108.2875552,3,,,,,POINT (108.2875552 11.6128756)
8858951992,11.61398,108.2867031,3,,,,,POINT (108.2867031 11.61398)
8858954505,11.610134,108.2871053,1,,,,,POINT (108.2871053 11.610134)
8858959430,11.8793004,108.3448707,1,,,,,POINT (108.3448707 11.8793004)
8858960109,11.846004,108.3411374,3,,,,,POINT (108.3411374 11.846004)
8858961743,11.8566359,108.3686954,1,,,,,POINT (108.3686954 11.8566359)
8858965727,11.8734599,108.3254921,3,,,,,POINT (108.3254921 11.8734599)
8858965867,11.8672932,108.3197343,1,,,,,POINT (108.3197343 11.8672932)
8858965870,11.870212,108.3225614,1,,,,,POINT (108.3225614 11.870212)
8858967730,11.6451712,108.368694,1,,,,,POINT (108.368694 11.6451712)
8858967742,11.6455994,108.3659005,3,,,,,POINT (108.3659005 11.6455994)
8858968404,11.611623,108.0710362,3,,,,,POINT (108.0710362 11.611623)
8858970124,11.5913059,108.1310007,1,,,,,POINT (108.1310007 11.5913059)
8858971152,11.8503482,108.3458055,3,,,,,POINT (108.3458055 11.8503482)
8858971154,11.8500787,108.3434236,1,,,,,POINT (108.3434236 11.8500787)
8858971207,11.553056,108.3377507,1,,,,,POINT (108.3377507 11.553056)
8858973295,11.550552,108.3365733,3,,,,,POINT (108.3365733 11.550552)
8858973298,11.5502166,108.335951,1,,,,,POINT (108.335951 11.5502166)
8858973889,11.5665879,108.1074026,1,,,,,POINT (108.1074026 11.5665879)
8858973890,11.5668521,108.1073918,3,,,,,POINT (108.1073918 11.5668521)
8858974146,11.8960131,108.3416614,1,,,,,POINT (108.3416614 11.8960131)
8858974567,11.8628468,108.362206,3,,,,,POINT (108.362206 11.8628468)
8858974575,11.8603608,108.3620757,1,,,,,POINT (108.3620757 11.8603608)
8858974737,11.6176285,108.2920771,1,,,,,POINT (108.2920771 11.6176285)
8858975360,11.9491419,108.4664283,1,,,,,POINT (108.4664283 11.9491419)
8858975437,11.5538168,108.3336604,1,,,,,POINT (108.3336604 11.5538168)
8858975449,11.5545698,108.3346276,3,,,,,POINT (108.3346276 11.5545698)
8858976086,11.950825,108.4744777,1,,,,,POINT (108.4744777 11.950825)
8858976089,11.9513344,108.4741108,3,,,,,POINT (108.4741108 11.9513344)
8858978748,11.6638249,108.5520217,1,,,,,POINT (108.5520217 11.6638249)
8858979045,11.8525068,108.3201769,1,,,,,POINT (108.3201769 11.8525068)
8858979314,11.5603692,108.3424258,1,,,,,POINT (108.3424258 11.5603692)
8858981535,11.5541462,108.3348497,3,,,,,POINT (108.3348497 11.5541462)
8858982651,11.5762604,108.118393,1,,,,,POINT (108.118393 11.5762604)
8858982962,11.9452725,108.5072798,1,,,,,POINT (108.5072798 11.9452725)
8858982966,11.9453211,108.5069179,3,,,,,POINT (108.5069179 11.9453211)
8858983440,11.5592484,108.3436776,3,,,,,POINT (108.3436776 11.5592484)
8858988455,11.5292478,108.3496892,1,,,,,POINT (108.3496892 11.5292478)
8858989623,11.592667,108.3156171,1,,,,,POINT (108.3156171 11.592667)
8858990310,11.61676,108.2774748,1,,,,,POINT (108.2774748 11.61676)
8858997447,11.5323003,108.3502793,1,,,,,POINT (108.3502793 11.5323003)
8858997843,11.9452685,108.5148986,1,,,,,POINT (108.5148986 11.9452685)
8858998202,11.5870204,108.3217192,1,,,,,POINT (108.3217192 11.5870204)
8858998640,11.5949502,108.3196244,1,,,,,POINT (108.3196244 11.5949502)
8859006595,11.5685074,108.1005415,1,,,,,POINT (108.1005415 11.5685074)
8859006596,11.5688844,108.1007961,3,,,,,POINT (108.1007961 11.5688844)
8859007518,11.5922426,108.322556,3,,,,,POINT (108.322556 11.5922426)
8859007552,11.5893396,108.3163399,3,,,,,POINT (108.3163399 11.5893396)
8859008348,11.5330441,108.3559267,1,,,,,POINT (108.3559267 11.5330441)
8859009042,11.5987679,108.3239642,1,,,,,POINT (108.3239642 11.5987679)
8859009079,11.5942359,108.322947,3,,,,,POINT (108.322947 11.5942359)
8859009440,11.5317511,108.3744769,1,,,,,POINT (108.3744769 11.5317511)
8859009773,11.6105386,108.126221,1,,,,,POINT (108.126221 11.6105386)
8859009777,11.6096348,108.1269626,3,,,,,POINT (108.1269626 11.6096348)
8859009782,11.8848977,108.1909145,1,,,,,POINT (108.1909145 11.8848977)
8859013779,11.5915148,108.0910894,1,,,,,POINT (108.0910894 11.5915148)
8859013801,11.5765284,108.3743133,1,,,,,POINT (108.3743133 11.5765284)
8859013804,11.576812,108.3746877,3,,,,,POINT (108.3746877 11.576812)
8859014181,11.894042,108.1965271,1,,,,,POINT (108.1965271 11.894042)
8859014750,11.6091172,108.1139841,1,,,,,POINT (108.1139841 11.6091172)
8859014751,11.6093668,108.1137078,3,,,,,POINT (108.1137078 11.6093668)
8859015167,11.5590172,108.3741483,1,,,,,POINT (108.3741483 11.5590172)
8859015173,11.5584457,108.3747762,3,,,,,POINT (108.3747762 11.5584457)
8859015196,11.5680686,108.10994,1,,,,,POINT (108.10994 11.5680686)
8859015200,11.5685581,108.1096899,3,,,,,POINT (108.1096899 11.5685581)
8859016528,11.56509,108.3698675,1,,,,,POINT (108.3698675 11.56509)
8859019453,11.5716357,108.1191708,1,,,,,POINT (108.1191708 11.5716357)
8859020366,11.887105,108.2134424,1,,,,,POINT (108.2134424 11.887105)
8859021944,11.8820026,108.2382689,1,,,,,POINT (108.2382689 11.8820026)
8859021957,11.8829531,108.2377164,3,,,,,POINT (108.2377164 11.8829531)
8859022517,11.5666089,108.3614105,1,,,,,POINT (108.3614105 11.5666089)
8859022523,11.5668789,108.3595397,3,,,,,POINT (108.3595397 11.5668789)
8859024822,11.8799028,108.2001843,1,,,,,POINT (108.2001843 11.8799028)
8859026030,11.591776,108.3766156,3,,,,,POINT (108.3766156 11.591776)
8859026032,11.5911343,108.3756813,3,,,,,POINT (108.3756813 11.5911343)
8859027842,11.5971835,108.3721182,3,,,,,POINT (108.3721182 11.5971835)
8859028123,11.5976081,108.3715493,3,,,,,POINT (108.3715493 11.5976081)
8859028124,11.5982528,108.3720689,3,,,,,POINT (108.3720689 11.5982528)
8859028125,11.5999539,108.3643801,3,,,,,POINT (108.3643801 11.5999539)
8859028159,11.6027353,108.3590072,1,,,,,POINT (108.3590072 11.6027353)
8859033010,11.8837244,108.233799,1,,,,,POINT (108.233799 11.8837244)
8859034783,11.5802531,108.0939527,1,,,,,POINT (108.0939527 11.5802531)
8859034801,11.5791337,108.092956,3,,,,,POINT (108.092956 11.5791337)
8859035204,11.7737028,108.5169223,1,,,,,POINT (108.5169223 11.7737028)
8859035206,11.775013,108.5157912,3,,,,,POINT (108.5157912 11.775013)
8859035670,11.5901899,108.0920041,1,,,,,POINT (108.0920041 11.5901899)
8859037728,11.6171799,108.2616101,3,,,,,POINT (108.2616101 11.6171799)
8859038982,11.9461725,108.5039256,1,,,,,POINT (108.5039256 11.9461725)
8859042914,11.7813642,108.1223467,3,,,,,POINT (108.1223467 11.7813642)
8859043606,11.7717256,108.5137238,1,,,,,POINT (108.5137238 11.7717256)
8859045695,11.9419844,108.499504,1,,,,,POINT (108.499504 11.9419844)
8859045917,11.6129702,108.2570364,1,,,,,POINT (108.2570364 11.6129702)
8859045933,11.6170588,108.2623373,3,,,,,POINT (108.2623373 11.6170588)
8859045972,11.6145124,108.2591855,1,,,,,POINT (108.2591855 11.6145124)
8859048818,11.8728933,108.2340686,1,,,,,POINT (108.2340686 11.8728933)
8859058726,11.8750645,108.2214086,3,,,,,POINT (108.2214086 11.8750645)
8859058728,11.8789172,108.218367,1,,,,,POINT (108.218367 11.8789172)
8859058739,11.8785353,108.2196102,3,,,,,POINT (108.2196102 11.8785353)
8859058758,11.8756218,108.2229441,1,,,,,POINT (108.2229441 11.8756218)
8859058767,11.8751296,108.2215534,3,,,,,POINT (108.2215534 11.8751296)
8859058774,11.8757018,108.2211886,1,,,,,POINT (108.2211886 11.8757018)
8859059894,11.7751089,108.1360741,1,,,,,POINT (108.1360741 11.7751089)
8859059901,11.7746927,108.1347531,1,,,,,POINT (108.1347531 11.7746927)
8859063942,11.8001798,108.1296462,1,,,,,POINT (108.1296462 11.8001798)
8859066123,11.7644049,108.1219242,3,,,,,POINT (108.1219242 11.7644049)
8859066124,11.7640739,108.1217256,1,,,,,POINT (108.1217256 11.7640739)
8859074322,11.7821445,108.121098,1,,,,,POINT (108.121098 11.7821445)
8859089084,11.6401614,108.3575521,1,,,,,POINT (108.3575521 11.6401614)
8859104068,11.8038629,108.5531869,3,,,,,POINT (108.5531869 11.8038629)
8859104124,11.7988198,108.2146145,3,,,,,POINT (108.2146145 11.7988198)
8859106174,11.7762366,108.1801978,1,,,,,POINT (108.1801978 11.7762366)
8859106185,11.7761021,108.182025,3,,,,,POINT (108.182025 11.7761021)
8859111082,11.6335859,108.2906236,1,,,,,POINT (108.2906236 11.6335859)
8859112262,11.6575806,108.3109347,3,,,,,POINT (108.3109347 11.6575806)
8859115114,11.7993565,108.2160802,3,,,,,POINT (108.2160802 11.7993565)
8859116158,11.9157494,108.2139561,1,,,,,POINT (108.2139561 11.9157494)
8859116180,11.9335817,108.219,1,,,,,POINT (108.219 11.9335817)
8859117195,11.6258319,108.2837203,1,,,,,POINT (108.2837203 11.6258319)
8859117199,11.6268725,108.2837872,3,,,,,POINT (108.2837872 11.6268725)
8859117676,11.62277,108.2850574,3,,,,,POINT (108.2850574 11.62277)
8859117680,11.6233859,108.2838424,1,,,,,POINT (108.2838424 11.6233859)
8859118814,11.8124601,108.5603918,3,,,,,POINT (108.5603918 11.8124601)
8859119541,11.9075,108.2310033,3,,,,,POINT (108.2310033 11.9075)
8859119545,11.9068472,108.2306005,1,,,,,POINT (108.2306005 11.9068472)
8859119546,11.9285641,108.2164291,1,,,,,POINT (108.2164291 11.9285641)
8859119547,11.8994691,108.1905622,3,,,,,POINT (108.1905622 11.8994691)
8859119548,11.8994618,108.1901675,1,,,,,POINT (108.1901675 11.8994618)
8859119554,11.9079097,108.2308729,3,,,,,POINT (108.2308729 11.9079097)
8859119574,11.9077291,108.2274261,1,,,,,POINT (108.2274261 11.9077291)
8859119595,11.6293089,108.2832925,1,,,,,POINT (108.2832925 11.6293089)
8859140361,11.6110903,108.1860423,1,,,,,POINT (108.1860423 11.6110903)
8859140564,11.6345277,108.2526174,1,,,,,POINT (108.2526174 11.6345277)
8859142691,11.6540122,108.2521172,1,,,,,POINT (108.2521172 11.6540122)
8859142875,11.8040538,108.2108152,1,,,,,POINT (108.2108152 11.8040538)
8859146789,11.6173512,108.1982169,1,,,,,POINT (108.1982169 11.6173512)
8859147031,11.7144181,108.2649073,1,,,,,POINT (108.2649073 11.7144181)
8859147040,11.7121002,108.2642849,3,,,,,POINT (108.2642849 11.7121002)
8859148727,11.6269694,108.2864535,3,,,,,POINT (108.2864535 11.6269694)
8859148731,11.6282344,108.28619,1,,,,,POINT (108.28619 11.6282344)
8859149846,11.6183119,108.181786,3,,,,,POINT (108.181786 11.6183119)
8859150209,11.623362,108.2276822,3,,,,,POINT (108.2276822 11.623362)
8859150554,11.6142878,108.2153884,1,,,,,POINT (108.2153884 11.6142878)
8859150849,11.6980135,108.2864347,1,,,,,POINT (108.2864347 11.6980135)
8859150854,11.6987664,108.2867721,3,,,,,POINT (108.2867721 11.6987664)
8859150997,11.6312238,108.2909599,3,,,,,POINT (108.2909599 11.6312238)
8859151012,11.630901,108.2897633,1,,,,,POINT (108.2897633 11.630901)
8859152646,11.6561177,108.3764912,1,,,,,POINT (108.3764912 11.6561177)
8859152707,11.8403435,108.3965099,1,,,,,POINT (108.3965099 11.8403435)
8859152710,11.8395312,108.3960806,3,,,,,POINT (108.3960806 11.8395312)
8859152836,11.5690303,108.4238107,1,,,,,POINT (108.4238107 11.5690303)
8859152838,11.5679044,108.4169912,1,,,,,POINT (108.4169912 11.5679044)
8859154029,11.618783,108.2026076,1,,,,,POINT (108.2026076 11.618783)
8859154036,11.6179935,108.2039434,3,,,,,POINT (108.2039434 11.6179935)
8859154041,11.6181922,108.2043351,3,,,,,POINT (108.2043351 11.6181922)
8859155688,11.5595336,108.3849984,3,,,,,POINT (108.3849984 11.5595336)
8859155689,11.5597491,108.3842294,3,,,,,POINT (108.3842294 11.5597491)
8859155692,11.5590921,108.3837332,1,,,,,POINT (108.3837332 11.5590921)
8859155696,11.5591841,108.3843501,3,,,,,POINT (108.3843501 11.5591841)
8859160594,11.8437578,108.3908528,1,,,,,POINT (108.3908528 11.8437578)
8859160602,11.8430776,108.3898379,3,,,,,POINT (108.3898379 11.8430776)
8859161053,11.5331479,108.3919153,1,,,,,POINT (108.3919153 11.5331479)
8859161054,11.5332661,108.3918804,3,,,,,POINT (108.3918804 11.5332661)
8859161060,11.5339573,108.3965743,1,,,,,POINT (108.3965743 11.5339573)
8859163247,11.7654971,108.1751418,1,,,,,POINT (108.1751418 11.7654971)
8859164366,11.6243974,108.2079694,1,,,,,POINT (108.2079694 11.6243974)
8859164378,11.6234172,108.2084764,3,,,,,POINT (108.2084764 11.6234172)
8859165510,11.6211082,108.298802,3,,,,,POINT (108.298802 11.6211082)
8859166774,11.7134805,108.2973339,1,,,,,POINT (108.2973339 11.7134805)
8859166921,11.7093387,108.3010755,1,,,,,POINT (108.3010755 11.7093387)
8859175674,11.9541589,108.4282485,1,,,,,POINT (108.4282485 11.9541589)
8859175677,11.954172,108.4286347,3,,,,,POINT (108.4286347 11.954172)
8859175686,11.7248399,108.2675359,1,,,,,POINT (108.2675359 11.7248399)
8859176101,11.6282712,108.1991033,1,,,,,POINT (108.1991033 11.6282712)
8859176111,11.6268819,108.198483,3,,,,,POINT (108.198483 11.6268819)
8859176156,11.7634568,108.1886561,1,,,,,POINT (108.1886561 11.7634568)
8859178848,11.6262382,108.1988299,3,,,,,POINT (108.1988299 11.6262382)
8859179003,11.6528248,108.4016356,1,,,,,POINT (108.4016356 11.6528248)
8859182289,11.6291644,108.1897491,1,,,,,POINT (108.1897491 11.6291644)
8859182298,11.6289929,108.1903027,3,,,,,POINT (108.1903027 11.6289929)
8859182419,11.6274263,108.1969604,3,,,,,POINT (108.1969604 11.6274263)
8859182490,11.5701708,108.3839343,1,,,,,POINT (108.3839343 11.5701708)
8859187376,11.9392992,108.4976164,1,,,,,POINT (108.4976164 11.9392992)
8859188523,11.629988,108.1963621,1,,,,,POINT (108.1963621 11.629988)
8859188549,11.6276284,108.196713,3,,,,,POINT (108.196713 11.6276284)
8859190574,11.5752763,108.3874856,1,,,,,POINT (108.3874856 11.5752763)
8859190583,11.5752172,108.3882326,3,,,,,POINT (108.3882326 11.5752172)
8859190770,11.6234555,108.2992572,3,,,,,POINT (108.2992572 11.6234555)
8859190833,11.6557039,108.3885974,1,,,,,POINT (108.3885974 11.6557039)
8859190837,11.654606,108.3888604,3,,,,,POINT (108.3888604 11.654606)
8859192017,11.6277389,108.1937014,3,,,,,POINT (108.1937014 11.6277389)
8859192021,11.6275947,108.1931823,1,,,,,POINT (108.1931823 11.6275947)
8859195169,11.7262456,108.2885161,1,,,,,POINT (108.2885161 11.7262456)
8859195298,11.6145663,108.435351,1,,,,,POINT (108.435351 11.6145663)
8859195982,11.5919018,108.439232,3,,,,,POINT (108.439232 11.5919018)
8859195993,11.590402,108.4385267,3,,,,,POINT (108.4385267 11.590402)
8859198119,11.5787619,108.4407435,1,,,,,POINT (108.4407435 11.5787619)
8859198159,11.5753736,108.4336263,3,,,,,POINT (108.4336263 11.5753736)
8859198165,11.5751371,108.4339347,3,,,,,POINT (108.4339347 11.5751371)
8859198577,11.6477589,108.2846269,3,,,,,POINT (108.2846269 11.6477589)
8859198583,11.6476314,108.2838437,1,,,,,POINT (108.2838437 11.6476314)
8859199552,11.7547177,108.1966303,3,,,,,POINT (108.1966303 11.7547177)
8859199561,11.7555909,108.1961422,1,,,,,POINT (108.1961422 11.7555909)
8859199572,11.7543687,108.1963362,3,,,,,POINT (108.1963362 11.7543687)
8859202141,11.6266029,108.1762053,1,,,,,POINT (108.1762053 11.6266029)
8859202150,11.6257354,108.1763343,3,,,,,POINT (108.1763343 11.6257354)
8859202168,11.7604607,108.493807,1,,,,,POINT (108.493807 11.7604607)
8859202169,11.7598309,108.4938023,3,,,,,POINT (108.4938023 11.7598309)
8859202992,11.7146729,108.3017045,1,,,,,POINT (108.3017045 11.7146729)
8859203877,11.8354607,108.3973065,1,,,,,POINT (108.3973065 11.8354607)
8859211129,11.6219502,108.1670804,1,,,,,POINT (108.1670804 11.6219502)
8859211131,11.6219634,108.1668222,3,,,,,POINT (108.1668222 11.6219634)
8859214305,11.7173307,108.2979213,1,,,,,POINT (108.2979213 11.7173307)
8859218683,11.6590755,108.393302,1,,,,,POINT (108.393302 11.6590755)
8859219301,11.627483,108.1658667,1,,,,,POINT (108.1658667 11.627483)
8859221310,11.6316707,108.1850579,1,,,,,POINT (108.1850579 11.6316707)
8859222172,11.6194766,108.4357908,1,,,,,POINT (108.4357908 11.6194766)
8859222175,11.6194755,108.4352918,3,,,,,POINT (108.4352918 11.6194755)
8859230233,11.6459172,108.2765119,1,,,,,POINT (108.2765119 11.6459172)
8859230961,11.6255915,108.1784959,1,,,,,POINT (108.1784959 11.6255915)
8859230964,11.626341,108.1782235,3,,,,,POINT (108.1782235 11.626341)
8859235567,11.6321633,108.1861362,1,,,,,POINT (108.1861362 11.6321633)
8859235569,11.6322366,108.184645,3,,,,,POINT (108.184645 11.6322366)
8859235902,11.6284091,108.1825474,1,,,,,POINT (108.1825474 11.6284091)
8859235905,11.6297509,108.1821185,3,,,,,POINT (108.1821185 11.6297509)
8859238160,11.6323985,108.1834084,3,,,,,POINT (108.1834084 11.6323985)
8859238174,11.6327084,108.1834042,3,,,,,POINT (108.1834042 11.6327084)
8859238537,11.759598,108.4906206,1,,,,,POINT (108.4906206 11.759598)
8859238542,11.7601206,108.4911101,1,,,,,POINT (108.4911101 11.7601206)
8859238546,11.7601048,108.4906822,3,,,,,POINT (108.4906822 11.7601048)
8859238548,11.7603282,108.4905665,3,,,,,POINT (108.4905665 11.7603282)
8859239366,11.7575905,108.4720114,1,,,,,POINT (108.4720114 11.7575905)
8859241047,11.7627016,108.4748378,3,,,,,POINT (108.4748378 11.7627016)
8859241048,11.762648,108.4744576,1,,,,,POINT (108.4744576 11.762648)
8859241517,11.630666,108.1850308,3,,,,,POINT (108.1850308 11.630666)
8859242343,11.757861,108.4916411,1,,,,,POINT (108.4916411 11.757861)
8859242351,11.759077,108.4920228,3,,,,,POINT (108.4920228 11.759077)
8859242360,11.6373177,108.1909078,1,,,,,POINT (108.1909078 11.6373177)
8859242370,11.6374564,108.1885823,3,,,,,POINT (108.1885823 11.6374564)
8859242764,11.6357625,108.1758175,3,,,,,POINT (108.1758175 11.6357625)
8859242802,11.6350233,108.1822301,3,,,,,POINT (108.1822301 11.6350233)
8859243556,11.636229,108.1948797,3,,,,,POINT (108.1948797 11.636229)
8859243575,11.6361722,108.1968221,1,,,,,POINT (108.1968221 11.6361722)
8859243710,11.762262,108.4972657,1,,,,,POINT (108.4972657 11.762262)
8859245424,11.6256091,108.2602079,3,,,,,POINT (108.2602079 11.6256091)
8859245435,11.6226306,108.260204,1,,,,,POINT (108.260204 11.6226306)
8859245441,11.7675951,108.5022184,1,,,,,POINT (108.5022184 11.7675951)
8859247180,11.6409377,108.1937134,1,,,,,POINT (108.1937134 11.6409377)
8859249802,11.7795267,108.5164663,1,,,,,POINT (108.5164663 11.7795267)
8859249927,11.9203185,108.4301072,1,,,,,POINT (108.4301072 11.9203185)
8859249940,11.7837803,108.5192987,1,,,,,POINT (108.5192987 11.7837803)
8859250798,11.7552776,108.4573875,3,,,,,POINT (108.4573875 11.7552776)
8859250799,11.7538093,108.4573558,3,,,,,POINT (108.4573558 11.7538093)
8859255026,11.7844525,108.5240865,1,,,,,POINT (108.5240865 11.7844525)
8859255871,11.9601941,108.4805073,1,,,,,POINT (108.4805073 11.9601941)
8859255880,11.761897,108.458422,1,,,,,POINT (108.458422 11.761897)
8859255881,11.7692337,108.5217677,1,,,,,POINT (108.5217677 11.7692337)
8859257655,11.6348876,108.274684,1,,,,,POINT (108.274684 11.6348876)
8859259667,11.7891275,108.205487,1,,,,,POINT (108.205487 11.7891275)
8859260007,11.7510151,108.5190922,1,,,,,POINT (108.5190922 11.7510151)
8859265444,11.566283,108.3035284,1,,,,,POINT (108.3035284 11.566283)
8859277277,11.8201909,108.2339559,1,,,,,POINT (108.2339559 11.8201909)
8859279039,11.9475935,108.5018831,1,,,,,POINT (108.5018831 11.9475935)
8859279042,11.9473801,108.5018478,3,,,,,POINT (108.5018478 11.9473801)
8859280479,11.9436311,108.5205647,1,,,,,POINT (108.5205647 11.9436311)
8859280485,11.9432303,108.519022,3,,,,,POINT (108.519022 11.9432303)
8859282041,11.6593303,108.2611147,1,,,,,POINT (108.2611147 11.6593303)
8859295988,11.5975146,108.2749066,1,,,,,POINT (108.2749066 11.5975146)
8859307067,11.6693136,108.2486089,1,,,,,POINT (108.2486089 11.6693136)
8859307896,11.8718187,108.1350569,3,,,,,POINT (108.1350569 11.8718187)
