osmid,y,x,street_count,junction,highway,ref,railway,geometry
7111340830,21.0129804,107.27409,3,,,,,POINT (107.27409 21.0129804)
7111340841,21.0124517,107.2749562,3,,,,,POINT (107.2749562 21.0124517)
7111340849,21.0128821,107.2748517,3,,,,,POINT (107.2748517 21.0128821)
7111340853,21.0128561,107.2741381,3,,,,,POINT (107.2741381 21.0128561)
7111340854,21.0160585,107.2749335,1,,,,,POINT (107.2749335 21.0160585)
7111340857,21.0145687,107.2743487,1,,,,,POINT (107.2743487 21.0145687)
7111340858,21.0142736,107.2742451,3,,,,,POINT (107.2742451 21.0142736)
7111340859,21.0124517,107.2724015,1,,,,,POINT (107.2724015 21.0124517)
7111340863,21.0120868,107.2726081,3,,,,,POINT (107.2726081 21.0120868)
7111340864,21.0126545,107.2711475,1,,,,,POINT (107.2711475 21.0126545)
7111340869,21.0132488,107.2702521,3,,,,,POINT (107.2702521 21.0132488)
7111340870,21.0118059,107.273908,3,,,,,POINT (107.273908 21.0118059)
7111340873,21.0155552,107.2713943,1,,,,,POINT (107.2713943 21.0155552)
7111340877,21.0126942,107.2700353,3,,,,,POINT (107.2700353 21.0126942)
7111340879,21.0125031,107.2687617,1,,,,,POINT (107.2687617 21.0125031)
7111340880,21.0123345,107.2692797,3,,,,,POINT (107.2692797 21.0123345)
7111340883,21.0113,107.2690769,3,,,,,POINT (107.2690769 21.0113)
7111340888,21.0125033,107.2695736,3,,,,,POINT (107.2695736 21.0125033)
7111340889,21.0125995,107.2692646,1,,,,,POINT (107.2692646 21.0125995)
7111340890,21.0128511,107.2686504,1,,,,,POINT (107.2686504 21.0128511)
7111340893,21.0161424,107.2700009,1,,,,,POINT (107.2700009 21.0161424)
7111340898,21.0158081,107.2694658,1,,,,,POINT (107.2694658 21.0158081)
7111340903,21.0159095,107.2699285,3,,,,,POINT (107.2699285 21.0159095)
7111340904,21.0154651,107.2701162,1,,,,,POINT (107.2701162 21.0154651)
7111340905,21.0157811,107.2701459,3,,,,,POINT (107.2701459 21.0157811)
7111340916,21.015569,107.2695221,3,,,,,POINT (107.2695221 21.015569)
7111340917,21.0151246,107.2671618,1,,,,,POINT (107.2671618 21.0151246)
7111477381,21.0143814,107.2662622,3,,,,,POINT (107.2662622 21.0143814)
7111477382,21.0141468,107.2661948,1,,,,,POINT (107.2661948 21.0141468)
7111646672,21.0068092,107.3045477,1,,,,,POINT (107.3045477 21.0068092)
7113292049,21.0160272,107.2704864,1,,,,,POINT (107.2704864 21.0160272)
7113368585,21.0116201,107.2859613,3,,,,,POINT (107.2859613 21.0116201)
7113368586,21.0120824,107.2808015,1,,,,,POINT (107.2808015 21.0120824)
7114264265,21.0559998,107.1134537,1,,,,,POINT (107.1134537 21.0559998)
7114264271,21.0554241,107.1137729,3,,,,,POINT (107.1137729 21.0554241)
7114264272,21.0571012,107.1137287,1,,,,,POINT (107.1137287 21.0571012)
7114264278,21.0568371,107.1137501,1,,,,,POINT (107.1137501 21.0568371)
7114264280,21.0569435,107.1140707,3,,,,,POINT (107.1140707 21.0569435)
7114300737,21.0368961,107.1067777,1,,,,,POINT (107.1067777 21.0368961)
7114300746,21.03701,107.1054045,3,,,,,POINT (107.1054045 21.03701)
7114300749,21.0369386,107.1060723,3,,,,,POINT (107.1060723 21.0369386)
7114300763,21.0401905,107.1014978,1,,,,,POINT (107.1014978 21.0401905)
7114300781,21.0403257,107.1010552,3,,,,,POINT (107.1010552 21.0403257)
7114300782,21.0401693,107.1008527,3,,,,,POINT (107.1008527 21.0401693)
7114313485,21.0577895,107.1138319,1,,,,,POINT (107.1138319 21.0577895)
7114313492,21.0574666,107.1143898,3,,,,,POINT (107.1143898 21.0574666)
7114313503,21.0527482,107.1129549,3,,,,,POINT (107.1129549 21.0527482)
7114313508,21.0510661,107.1105395,3,,,,,POINT (107.1105395 21.0510661)
7114313514,21.0468206,107.1018679,3,,,,,POINT (107.1018679 21.0468206)
7114400297,21.0389057,107.1055594,3,,,,,POINT (107.1055594 21.0389057)
7114400310,21.0373629,107.1054078,3,,,,,POINT (107.1054078 21.0373629)
7114400312,21.0390866,107.1039091,3,,,,,POINT (107.1039091 21.0390866)
7114400315,21.0394771,107.1041478,3,,,,,POINT (107.1041478 21.0394771)
7114400335,21.0415649,107.1059355,3,,,,,POINT (107.1059355 21.0415649)
7114400350,21.0430732,107.1070272,3,,,,,POINT (107.1070272 21.0430732)
7114400351,21.0455527,107.1074603,1,,,,,POINT (107.1074603 21.0455527)
7114400371,21.0435613,107.1080598,1,,,,,POINT (107.1080598 21.0435613)
7114400379,21.0431933,107.1069494,3,,,,,POINT (107.1069494 21.0431933)
7114400380,21.0431746,107.1087559,1,,,,,POINT (107.1087559 21.0431746)
7114400395,21.0432659,107.1121113,1,,,,,POINT (107.1121113 21.0432659)
7114400401,21.0454413,107.1110733,1,,,,,POINT (107.1110733 21.0454413)
7114400406,21.0451315,107.1115541,3,,,,,POINT (107.1115541 21.0451315)
7114400416,21.046002,107.1133907,1,,,,,POINT (107.1133907 21.046002)
7114400431,21.0437604,107.1119919,3,,,,,POINT (107.1119919 21.0437604)
7114400432,21.0436402,107.1118592,3,,,,,POINT (107.1118592 21.0436402)
7114400459,21.0417752,107.1084702,3,,,,,POINT (107.1084702 21.0417752)
7114400506,21.0457193,107.1050246,3,,,,,POINT (107.1050246 21.0457193)
7114427002,21.0380627,107.1002023,1,,,,,POINT (107.1002023 21.0380627)
7114427006,21.0373542,107.1009721,1,,,,,POINT (107.1009721 21.0373542)
7114427010,21.0363516,107.1005067,1,,,,,POINT (107.1005067 21.0363516)
7114427011,21.0362727,107.0990771,3,,,,,POINT (107.0990771 21.0362727)
7114427016,21.038164,107.1011692,3,,,,,POINT (107.1011692 21.038164)
7114427018,21.0373554,107.1013624,3,,,,,POINT (107.1013624 21.0373554)
7114479634,21.2320103,107.2515466,1,,,,,POINT (107.2515466 21.2320103)
7114479651,21.220994,107.2579045,3,,,,,POINT (107.2579045 21.220994)
7114479656,21.2206298,107.2571839,4,,,,,POINT (107.2571839 21.2206298)
7114479680,21.2231539,107.2534342,3,,,,,POINT (107.2534342 21.2231539)
7114507617,21.0455402,107.1127644,1,,,,,POINT (107.1127644 21.0455402)
7114507623,21.0428792,107.1078318,1,,,,,POINT (107.1078318 21.0428792)
7114507625,21.0424367,107.1078949,1,,,,,POINT (107.1078949 21.0424367)
7114507628,21.0420042,107.105336,1,,,,,POINT (107.105336 21.0420042)
7114507632,21.0428353,107.1075153,3,,,,,POINT (107.1075153 21.0428353)
7114507635,21.0429205,107.1071425,3,,,,,POINT (107.1071425 21.0429205)
7114507638,21.0513903,107.1096517,1,,,,,POINT (107.1096517 21.0513903)
7114507643,21.0528834,107.1123567,1,,,,,POINT (107.1123567 21.0528834)
7114507647,21.0530711,107.1128958,1,,,,,POINT (107.1128958 21.0530711)
7114507649,21.0529335,107.1131372,3,,,,,POINT (107.1131372 21.0529335)
7114511818,21.037602,107.1060549,1,,,,,POINT (107.1060549 21.037602)
7114514289,21.2245316,107.2525893,3,,,,,POINT (107.2525893 21.2245316)
7114514291,21.2271718,107.2508646,3,,,,,POINT (107.2508646 21.2271718)
7114514292,21.2275444,107.250752,3,,,,,POINT (107.250752 21.2275444)
7114514313,21.2255042,107.2454332,3,,,,,POINT (107.2454332 21.2255042)
7114514338,21.2305134,107.2520716,3,,,,,POINT (107.2520716 21.2305134)
7114514341,21.2313597,107.252934,3,,,,,POINT (107.252934 21.2313597)
7114538286,21.2276681,107.2569707,1,,,,,POINT (107.2569707 21.2276681)
7114538350,21.2274056,107.2458704,1,,,,,POINT (107.2458704 21.2274056)
7114538366,21.2294745,107.2485539,1,,,,,POINT (107.2485539 21.2294745)
7114538369,21.2310634,107.2469996,1,,,,,POINT (107.2469996 21.2310634)
7114538407,21.2291776,107.2482616,3,,,,,POINT (107.2482616 21.2291776)
7114542191,21.2226989,107.2529192,1,,,,,POINT (107.2529192 21.2226989)
7114542201,21.2249041,107.2548088,1,,,,,POINT (107.2548088 21.2249041)
7114560542,21.2242028,107.2596194,1,,,,,POINT (107.2596194 21.2242028)
7114573195,21.22158,107.2617222,3,,,,,POINT (107.2617222 21.22158)
7114573212,21.2217387,107.2584593,3,,,,,POINT (107.2584593 21.2217387)
7114573215,21.2202923,107.2567816,1,,,,,POINT (107.2567816 21.2202923)
7114573219,21.2186571,107.2577244,1,,,,,POINT (107.2577244 21.2186571)
7114612870,21.0423059,107.1215138,1,,,,,POINT (107.1215138 21.0423059)
7114612882,21.04164,107.1218813,3,,,,,POINT (107.1218813 21.04164)
7114620758,21.2643705,107.257373,3,,,,,POINT (107.257373 21.2643705)
7114629289,21.0426902,107.1223962,1,,,,,POINT (107.1223962 21.0426902)
7114629299,21.0413321,107.1222782,3,,,,,POINT (107.1222782 21.0413321)
7114629327,21.0422571,107.1294263,1,,,,,POINT (107.1294263 21.0422571)
7114629389,21.0360136,107.1334644,1,,,,,POINT (107.1334644 21.0360136)
7114629394,21.035926,107.1327415,1,,,,,POINT (107.1327415 21.035926)
7114629399,21.0365781,107.1333034,3,,,,,POINT (107.1333034 21.0365781)
7114629403,21.0371552,107.1354264,1,,,,,POINT (107.1354264 21.0371552)
7114629404,21.0364542,107.1371363,1,,,,,POINT (107.1371363 21.0364542)
7114629422,21.0385884,107.1398668,1,,,,,POINT (107.1398668 21.0385884)
7114629453,21.039233,107.1407425,1,,,,,POINT (107.1407425 21.039233)
7114629488,21.0368385,107.139207,3,,,,,POINT (107.139207 21.0368385)
7114629513,21.0358233,107.1350831,3,,,,,POINT (107.1350831 21.0358233)
7114629521,21.0368598,107.1346861,3,,,,,POINT (107.1346861 21.0368598)
7114629527,21.0369862,107.133624,3,,,,,POINT (107.133624 21.0369862)
7114629533,21.0375983,107.1328072,3,,,,,POINT (107.1328072 21.0375983)
7114629560,21.0362151,107.1271397,3,,,,,POINT (107.1271397 21.0362151)
7114629561,21.0361513,107.1267656,3,,,,,POINT (107.1267656 21.0361513)
7114632871,21.2082239,107.242122,3,,,,,POINT (107.242122 21.2082239)
7114680333,21.2663577,107.2606574,1,,,,,POINT (107.2606574 21.2663577)
7114680346,21.2665732,107.2600834,3,,,,,POINT (107.2600834 21.2665732)
7114680347,21.2661027,107.2589019,1,,,,,POINT (107.2589019 21.2661027)
7114680357,21.2653279,107.2586095,1,,,,,POINT (107.2586095 21.2653279)
7114680363,21.2648717,107.2589314,3,,,,,POINT (107.2589314 21.2648717)
7114680368,21.2635294,107.2573087,1,,,,,POINT (107.2573087 21.2635294)
7114680383,21.2642405,107.2578994,1,,,,,POINT (107.2578994 21.2642405)
7114694420,21.0416625,107.1355471,1,,,,,POINT (107.1355471 21.0416625)
7114694427,21.0409434,107.1369707,1,,,,,POINT (107.1369707 21.0409434)
7114694447,21.0381115,107.1351662,1,,,,,POINT (107.1351662 21.0381115)
7114694452,21.0370025,107.1349919,3,,,,,POINT (107.1349919 21.0370025)
7114694453,21.0378286,107.1340008,1,,,,,POINT (107.1340008 21.0378286)
7114694462,21.0374656,107.1331586,3,,,,,POINT (107.1331586 21.0374656)
7114694473,21.039621,107.134847,3,,,,,POINT (107.134847 21.039621)
7114709590,21.0353026,107.1271598,1,,,,,POINT (107.1271598 21.0353026)
7114709593,21.0361676,107.1268393,3,,,,,POINT (107.1268393 21.0361676)
7114709595,21.0397812,107.1265885,1,,,,,POINT (107.1265885 21.0397812)
7114709598,21.0393431,107.1259421,3,,,,,POINT (107.1259421 21.0393431)
7114741915,21.2619341,107.2560165,3,,,,,POINT (107.2560165 21.2619341)
7114741936,21.2598974,107.2528186,1,,,,,POINT (107.2528186 21.2598974)
7114741961,21.2615411,107.2531969,3,,,,,POINT (107.2531969 21.2615411)
7114741962,21.2611635,107.252714,1,,,,,POINT (107.252714 21.2611635)
7114741982,21.2626046,107.2533283,3,,,,,POINT (107.2533283 21.2626046)
7114782601,21.2044343,107.2425753,1,,,,,POINT (107.2425753 21.2044343)
7114782627,21.1989491,107.2417706,3,,,,,POINT (107.2417706 21.1989491)
7114782666,21.1993692,107.235792,1,,,,,POINT (107.235792 21.1993692)
7114782676,21.2010609,107.2358161,3,,,,,POINT (107.2358161 21.2010609)
7114796994,21.1932149,107.2322407,3,,,,,POINT (107.2322407 21.1932149)
7114797000,21.1966784,107.232171,3,,,,,POINT (107.232171 21.1966784)
7114797098,21.2013322,107.2310807,3,,,,,POINT (107.2310807 21.2013322)
7114797112,21.2010659,107.2325331,3,,,,,POINT (107.2325331 21.2010659)
7114797129,21.2057358,107.2363043,3,,,,,POINT (107.2363043 21.2057358)
7114797149,21.208614,107.2386378,1,,,,,POINT (107.2386378 21.208614)
7114797155,21.2087678,107.2378318,3,,,,,POINT (107.2378318 21.2087678)
7114797158,21.2103681,107.2371184,3,,,,,POINT (107.2371184 21.2103681)
7114797378,21.201141,107.2424365,3,,,,,POINT (107.2424365 21.201141)
7114797379,21.2012485,107.2418927,1,,,,,POINT (107.2418927 21.2012485)
7114819262,21.2066823,107.2349176,1,,,,,POINT (107.2349176 21.2066823)
7114819268,21.2062635,107.2357343,3,,,,,POINT (107.2357343 21.2062635)
7114819272,21.2075975,107.2410089,1,,,,,POINT (107.2410089 21.2075975)
7114819279,21.211092,107.2363177,1,,,,,POINT (107.2363177 21.211092)
7114820390,21.2132824,107.2349645,3,,,,,POINT (107.2349645 21.2132824)
7114820408,21.2113683,107.2369668,3,,,,,POINT (107.2369668 21.2113683)
7114827392,21.1966172,107.2314052,1,,,,,POINT (107.2314052 21.1966172)
7114827399,21.1997968,107.2351107,3,,,,,POINT (107.2351107 21.1997968)
7114837243,21.0760509,107.2763067,1,,,,,POINT (107.2763067 21.0760509)
7114837274,21.0755967,107.2774239,3,,,,,POINT (107.2774239 21.0755967)
7114838540,21.200397,107.2320101,1,,,,,POINT (107.2320101 21.200397)
7114838545,21.2120941,107.237471,1,,,,,POINT (107.237471 21.2120941)
7114838549,21.2117009,107.2377191,3,,,,,POINT (107.2377191 21.2117009)
7114848401,21.2108032,107.2372819,1,,,,,POINT (107.2372819 21.2108032)
7114848403,21.2112308,107.2371009,3,,,,,POINT (107.2371009 21.2112308)
7114854745,21.1915506,107.2317901,1,,,,,POINT (107.2317901 21.1915506)
7114877103,21.2657593,107.2579193,3,,,,,POINT (107.2579193 21.2657593)
7114877228,21.2687797,107.2594786,1,,,,,POINT (107.2594786 21.2687797)
7114877230,21.2682273,107.2603672,3,,,,,POINT (107.2603672 21.2682273)
7114885894,21.1999631,107.2372417,1,,,,,POINT (107.2372417 21.1999631)
7114885901,21.2075087,107.2364813,1,,,,,POINT (107.2364813 21.2075087)
7114885910,21.2099868,107.2367321,1,,,,,POINT (107.2367321 21.2099868)
7114885914,21.2146527,107.2350034,3,,,,,POINT (107.2350034 21.2146527)
7114897651,21.224069,107.2459824,1,,,,,POINT (107.2459824 21.224069)
7114897658,21.2245747,107.2453185,3,,,,,POINT (107.2453185 21.2245747)
7114944233,21.2678099,107.2713956,1,,,,,POINT (107.2713956 21.2678099)
7114944241,21.2673038,107.270556,3,,,,,POINT (107.270556 21.2673038)
7114945022,21.216678,107.25385,3,,,,,POINT (107.25385 21.216678)
7118702461,20.9401936,107.1219554,3,,,,,POINT (107.1219554 20.9401936)
7118702466,20.9390787,107.1221027,3,,,,,POINT (107.1221027 20.9390787)
7121861062,21.0858578,107.0534956,1,,,,,POINT (107.0534956 21.0858578)
7217724125,21.0050561,106.9832902,1,,,,,POINT (106.9832902 21.0050561)
7246508632,21.0249705,107.1053656,3,,,,,POINT (107.1053656 21.0249705)
7249167975,20.9793403,107.0107446,1,,,,,POINT (107.0107446 20.9793403)
7249180174,20.9802329,107.0199429,3,,,,,POINT (107.0199429 20.9802329)
7249180175,20.9804817,107.0200458,1,,,,,POINT (107.0200458 20.9804817)
7249181807,20.9810464,107.0085901,1,,,,,POINT (107.0085901 20.9810464)
7249185619,20.9865284,107.0011604,1,,,,,POINT (107.0011604 20.9865284)
7249185624,20.9861753,107.0011966,3,,,,,POINT (107.0011966 20.9861753)
7249192289,20.9878058,107.0042577,3,,,,,POINT (107.0042577 20.9878058)
7249192290,20.9875451,107.0042865,1,,,,,POINT (107.0042865 20.9875451)
7249193616,20.9789026,107.0144266,1,,,,,POINT (107.0144266 20.9789026)
7249193617,20.9791148,107.0138959,3,,,,,POINT (107.0138959 20.9791148)
7966875615,21.0539122,107.1842668,3,,,,,POINT (107.1842668 21.0539122)
7966875639,21.051394,107.1824817,3,,,,,POINT (107.1824817 21.051394)
7966875673,21.0482166,107.2163744,3,,,,,POINT (107.2163744 21.0482166)
7966880305,21.0493388,107.2221422,3,,,,,POINT (107.2221422 21.0493388)
7966880372,21.0503752,107.2087687,3,,,,,POINT (107.2087687 21.0503752)
7966880398,21.057727,107.2058908,3,,,,,POINT (107.2058908 21.057727)
7966881451,21.0433111,107.1576801,3,,,,,POINT (107.1576801 21.0433111)
7966881453,21.0437139,107.1576954,3,,,,,POINT (107.1576954 21.0437139)
7966881459,21.0435659,107.1580979,3,,,,,POINT (107.1580979 21.0435659)
7966881537,21.0518759,107.1661635,3,,motorway_junction,Đồng Lá,,POINT (107.1661635 21.0518759)
7966881545,21.0508518,107.166886,3,,,,,POINT (107.166886 21.0508518)
7966881554,21.0507745,107.1670068,3,,,,,POINT (107.1670068 21.0507745)
8075524092,20.9371622,107.1227472,3,,,,,POINT (107.1227472 20.9371622)
8075524110,20.9394917,107.1201323,3,,,,,POINT (107.1201323 20.9394917)
8075550392,20.9368354,107.1258011,3,,,,,POINT (107.1258011 20.9368354)
8230509385,21.0032523,107.1158351,3,,,,,POINT (107.1158351 21.0032523)
8230509398,21.0005229,107.1156613,1,,,,,POINT (107.1156613 21.0005229)
8232691710,20.9283939,106.874139,3,,,,,POINT (106.874139 20.9283939)
8232691711,20.9284565,106.875295,3,,,,,POINT (106.875295 20.9284565)
8232712412,21.0638757,107.1158114,3,,,,,POINT (107.1158114 21.0638757)
8232716440,21.2271577,107.1198637,3,,,,,POINT (107.1198637 21.2271577)
8232727359,20.9538322,106.9695046,1,,,,,POINT (106.9695046 20.9538322)
8232727368,20.9543787,106.9709118,3,,,,,POINT (106.9709118 20.9543787)
8232727370,20.9545839,106.9711609,3,,,,,POINT (106.9711609 20.9545839)
8232727374,20.9538522,106.9710426,1,,,,,POINT (106.9710426 20.9538522)
8232727377,20.9563344,106.9722462,1,,,,,POINT (106.9722462 20.9563344)
8232727390,20.9725901,106.984587,3,,,,,POINT (106.984587 20.9725901)
8232727391,20.9723685,106.9841632,3,,,,,POINT (106.9841632 20.9723685)
8232727394,20.9719352,106.983557,3,,,,,POINT (106.983557 20.9719352)
8232727406,20.9709172,106.9823436,3,,,,,POINT (106.9823436 20.9709172)
8232739826,20.9714737,106.9806143,1,,,,,POINT (106.9806143 20.9714737)
8232739841,20.9744126,106.9845804,3,,,,,POINT (106.9845804 20.9744126)
8232739873,20.9698262,106.9693189,1,,,,,POINT (106.9693189 20.9698262)
8232739874,20.9706135,106.9699087,3,,,,,POINT (106.9699087 20.9706135)
8232746726,21.0692788,107.1140643,1,,,,,POINT (107.1140643 21.0692788)
8232759201,20.949782,107.0759676,3,,,,,POINT (107.0759676 20.949782)
8232759203,20.9495957,107.0764077,1,,,,,POINT (107.0764077 20.9495957)
8232759207,20.9492317,107.0812914,3,,,,,POINT (107.0812914 20.9492317)
8232759209,20.948134,107.0807274,1,,,,,POINT (107.0807274 20.948134)
8232759210,20.9498689,107.0816507,3,,,,,POINT (107.0816507 20.9498689)
8232759213,20.9497526,107.081545,3,,,,,POINT (107.081545 20.9497526)
8232759214,20.9509793,107.0797218,3,,,,,POINT (107.0797218 20.9509793)
8232759215,20.9514493,107.0796338,3,,,,,POINT (107.0796338 20.9514493)
8232766832,21.0582388,107.027792,3,,,,,POINT (107.027792 21.0582388)
8232766850,21.0575049,107.0362674,3,,,,,POINT (107.0362674 21.0575049)
8232766859,21.0578859,107.0361327,4,,,,,POINT (107.0361327 21.0578859)
8232766870,21.0448783,107.0296787,3,,,,,POINT (107.0296787 21.0448783)
8232766873,21.0461998,107.0294414,1,,,,,POINT (107.0294414 21.0461998)
8232766874,21.0447707,107.0301988,3,,,,,POINT (107.0301988 21.0447707)
8232766875,21.0452231,107.0302014,1,,,,,POINT (107.0302014 21.0452231)
8232766876,21.0450234,107.0288784,3,,,,,POINT (107.0288784 21.0450234)
8232766877,21.0452656,107.0289117,1,,,,,POINT (107.0289117 21.0452656)
8232766878,21.0449728,107.0291425,3,,,,,POINT (107.0291425 21.0449728)
8232766879,21.0454745,107.0291506,1,,,,,POINT (107.0291506 21.0454745)
8232766880,21.0413934,107.0278546,1,,,,,POINT (107.0278546 21.0413934)
8232766885,21.0393739,107.027843,3,,,,,POINT (107.027843 21.0393739)
8232766887,21.0392758,107.0288332,3,,,,,POINT (107.0288332 21.0392758)
8232766890,21.0392796,107.0287688,3,,,,,POINT (107.0287688 21.0392796)
8232766892,21.0391487,107.0302463,3,,,,,POINT (107.0302463 21.0391487)
8232766898,21.0392003,107.0297152,3,,,,,POINT (107.0297152 21.0392003)
8232766902,21.0417721,107.0290468,3,,,,,POINT (107.0290468 21.0417721)
8232766903,21.0416006,107.029659,1,,,,,POINT (107.029659 21.0416006)
8232766906,21.044934,107.0293474,3,,,,,POINT (107.0293474 21.044934)
8232766915,21.0403416,107.0329714,3,,,,,POINT (107.0329714 21.0403416)
8232766916,21.0391367,107.0343959,3,,,,,POINT (107.0343959 21.0391367)
8232787217,21.0390126,107.0343957,3,,,,,POINT (107.0343957 21.0390126)
8232787220,21.0410003,107.03457,3,,,,,POINT (107.03457 21.0410003)
8232787222,21.0409553,107.0343608,3,,,,,POINT (107.0343608 21.0409553)
8232787230,21.0407113,107.0355288,1,,,,,POINT (107.0355288 21.0407113)
8232801658,21.0383558,106.9920314,3,,,,,POINT (106.9920314 21.0383558)
8232801662,21.0379406,106.9909438,1,,,,,POINT (106.9909438 21.0379406)
8232801664,21.0384154,106.9854956,3,,,,,POINT (106.9854956 21.0384154)
8232801678,21.0379032,106.9835689,3,,,,,POINT (106.9835689 21.0379032)
8232801680,21.0376453,106.9827266,1,,,,,POINT (106.9827266 21.0376453)
8232801701,21.0381696,106.9791008,4,,,,,POINT (106.9791008 21.0381696)
8232801704,21.0384137,106.9801426,1,,,,,POINT (106.9801426 21.0384137)
8232801815,21.0389821,106.9867818,3,,,,,POINT (106.9867818 21.0389821)
8232801818,21.0407952,106.9861509,1,,,,,POINT (106.9861509 21.0407952)
8232838115,20.9710642,107.0868073,3,,,,,POINT (107.0868073 20.9710642)
8232838829,20.9649663,107.1522949,3,,,,,POINT (107.1522949 20.9649663)
8232838830,20.9643853,107.1519381,1,,,,,POINT (107.1519381 20.9643853)
8232838832,20.9638594,107.1526878,3,,,,,POINT (107.1526878 20.9638594)
8232838834,20.9636835,107.1519584,1,,,,,POINT (107.1519584 20.9636835)
8232838835,20.9616556,107.1524875,3,,,,,POINT (107.1524875 20.9616556)
8232838837,20.9618195,107.153266,3,,,,,POINT (107.153266 20.9618195)
8232838838,20.9614903,107.1519005,1,,,,,POINT (107.1519005 20.9614903)
8232838842,20.9614139,107.1524447,3,,,,,POINT (107.1524447 20.9614139)
8232838850,20.9606086,107.1517594,1,,,,,POINT (107.1517594 20.9606086)
8232838851,20.9605862,107.1523846,3,,,,,POINT (107.1523846 20.9605862)
8232838854,20.9609142,107.1529509,1,,,,,POINT (107.1529509 20.9609142)
8232838855,20.960784,107.1510939,3,,,,,POINT (107.1510939 20.960784)
8232838858,20.96041,107.151373,4,,,,,POINT (107.151373 20.96041)
8232838859,20.9599774,107.151373,1,,,,,POINT (107.151373 20.9599774)
8232838863,20.9602653,107.1498809,3,,,,,POINT (107.1498809 20.9602653)
8232838865,20.9602775,107.149626,3,,,,,POINT (107.149626 20.9602775)
8232838869,20.9596067,107.1493364,1,,,,,POINT (107.1493364 20.9596067)
8232838874,20.9582642,107.1528612,3,,,,,POINT (107.1528612 20.9582642)
8232838878,20.9579035,107.15323,1,,,,,POINT (107.15323 20.9579035)
8232838885,20.9570604,107.1555342,3,,,,,POINT (107.1555342 20.9570604)
8232838890,20.9557915,107.1576015,3,,,,,POINT (107.1576015 20.9557915)
8232838895,20.9567113,107.1577316,3,,,,,POINT (107.1577316 20.9567113)
8232838900,20.9562901,107.1597179,3,,,,,POINT (107.1597179 20.9562901)
8232838907,20.9558841,107.163169,3,,,,,POINT (107.163169 20.9558841)
8232838913,20.9557739,107.1598391,3,,,,,POINT (107.1598391 20.9557739)
8232848372,20.9626763,106.8990098,3,,,,,POINT (106.8990098 20.9626763)
8232848420,20.9549637,107.1631212,4,,,,,POINT (107.1631212 20.9549637)
8232848424,20.9540023,107.1648318,1,,,,,POINT (107.1648318 20.9540023)
8232848427,20.9540616,107.1644114,1,,,,,POINT (107.1644114 20.9540616)
8232848428,20.9538785,107.171362,4,,,,,POINT (107.171362 20.9538785)
8232848435,20.9547184,107.1705418,1,,,,,POINT (107.1705418 20.9547184)
8232848439,20.9589197,107.1697372,3,,,,,POINT (107.1697372 20.9589197)
8232848450,20.9614925,107.1638967,1,,,,,POINT (107.1638967 20.9614925)
8232848452,20.961483,107.1626382,3,,,,,POINT (107.1626382 20.961483)
8232848463,20.9609492,107.1594219,1,,,,,POINT (107.1594219 20.9609492)
8232848464,20.9598219,107.1570297,1,,,,,POINT (107.1570297 20.9598219)
8232848466,20.9596767,107.1569921,1,,,,,POINT (107.1569921 20.9596767)
8232848469,20.9590905,107.1561586,1,,,,,POINT (107.1561586 20.9590905)
8232848481,20.958344,107.1565199,1,,,,,POINT (107.1565199 20.958344)
8232848483,20.9586318,107.1563163,3,,,,,POINT (107.1563163 20.9586318)
8232848486,20.961851,107.1551893,3,,,,,POINT (107.1551893 20.961851)
8232848489,20.9620377,107.156133,3,,,,,POINT (107.156133 20.9620377)
8232848491,20.9626024,107.1574688,3,,,,,POINT (107.1574688 20.9626024)
8232848492,20.9624571,107.1571092,4,,,,,POINT (107.1571092 20.9624571)
8232848494,20.9622417,107.1567607,1,,,,,POINT (107.1567607 20.9622417)
8232848495,20.9627526,107.1577424,1,,,,,POINT (107.1577424 20.9627526)
8232848496,20.9623769,107.1576029,3,,,,,POINT (107.1576029 20.9623769)
8232848502,20.9626875,107.1569469,3,,,,,POINT (107.1569469 20.9626875)
8232848516,20.9674201,107.1570946,1,,,,,POINT (107.1570946 20.9674201)
8232848517,20.9671106,107.1566934,3,,,,,POINT (107.1566934 20.9671106)
8232848520,20.967947,107.1565408,1,,,,,POINT (107.1565408 20.967947)
8232848521,20.9684583,107.1547466,3,,,,,POINT (107.1547466 20.9684583)
8232848526,20.9674106,107.1519223,1,,,,,POINT (107.1519223 20.9674106)
8232848542,20.9747691,107.1569802,1,,,,,POINT (107.1569802 20.9747691)
8232848553,20.9702659,107.1589438,3,,,,,POINT (107.1589438 20.9702659)
8232848554,20.971989,107.1595957,3,,,,,POINT (107.1595957 20.971989)
8232848557,20.9718637,107.1601764,3,,,,,POINT (107.1601764 20.9718637)
8232848558,20.9717886,107.1604022,3,,,,,POINT (107.1604022 20.9717886)
8232848559,20.9736107,107.1595069,3,,,,,POINT (107.1595069 20.9736107)
8232848562,20.9736453,107.1598438,3,,,,,POINT (107.1598438 20.9736453)
8232848565,20.9739045,107.1599324,1,,,,,POINT (107.1599324 20.9739045)
8232848571,20.9735139,107.1604739,3,,,,,POINT (107.1604739 20.9735139)
8232848575,20.9733575,107.160836,1,,,,,POINT (107.160836 20.9733575)
8232848581,20.9748082,107.1634061,1,,,,,POINT (107.1634061 20.9748082)
8232848588,20.965755,107.1658158,3,,,,,POINT (107.1658158 20.965755)
8232848591,20.9672693,107.1656084,1,,,,,POINT (107.1656084 20.9672693)
