osmid,y,x,street_count,highway,junction,railway,ref,geometry
4984435448,10.7546368,106.6382695,3,,,,,POINT (106.6382695 10.7546368)
4984435449,10.7545658,106.6379299,3,,,,,POINT (106.6379299 10.7545658)
4984435528,10.7703492,106.616643,3,,,,,POINT (106.616643 10.7703492)
4984435532,10.7697271,106.6174159,4,,,,,POINT (106.6174159 10.7697271)
4984435538,10.7694516,106.6200892,3,,,,,POINT (106.6200892 10.7694516)
4984435541,10.7702993,106.6202817,3,,,,,POINT (106.6202817 10.7702993)
4984435542,10.7704178,106.6194968,3,,,,,POINT (106.6194968 10.7704178)
4984435543,10.7696104,106.6193681,3,,,,,POINT (106.6193681 10.7696104)
4984435550,10.7698871,106.6181228,1,,,,,POINT (106.6181228 10.7698871)
4984435552,10.7699094,106.6183225,1,,,,,POINT (106.6183225 10.7699094)
4984435558,10.7696932,106.6186811,3,,,,,POINT (106.6186811 10.7696932)
4984435559,10.7698824,106.6187049,3,,,,,POINT (106.6187049 10.7698824)
4984435560,10.7708555,106.6183384,1,,,,,POINT (106.6183384 10.7708555)
4984435562,10.7698679,106.618554,3,,,,,POINT (106.618554 10.7698679)
4984435567,10.7724705,106.6188381,3,,,,,POINT (106.6188381 10.7724705)
4984435571,10.7714144,106.616714,3,,,,,POINT (106.616714 10.7714144)
4984435573,10.7734658,106.6167188,1,,,,,POINT (106.6167188 10.7734658)
4984435601,10.7463007,106.6174875,3,,,,,POINT (106.6174875 10.7463007)
4984435602,10.7462584,106.6178568,4,,,,,POINT (106.6178568 10.7462584)
4984435603,10.7462043,106.6183066,3,,,,,POINT (106.6183066 10.7462043)
4984435607,10.7466103,106.6198324,1,,,,,POINT (106.6198324 10.7466103)
4984435610,10.747133,106.6189114,3,,,,,POINT (106.6189114 10.747133)
4984435611,10.7478913,106.6189458,3,,,,,POINT (106.6189458 10.7478913)
4984435612,10.7474626,106.6189258,3,,,,,POINT (106.6189258 10.7474626)
4984435613,10.747439,106.6197024,1,,,,,POINT (106.6197024 10.747439)
4984435615,10.7471213,106.6197208,1,,,,,POINT (106.6197208 10.7471213)
4984435616,10.7484079,106.6194471,4,,,,,POINT (106.6194471 10.7484079)
4984435617,10.7478866,106.6194455,3,,,,,POINT (106.6194455 10.7478866)
4984435618,10.7509008,106.6221469,3,,,,,POINT (106.6221469 10.7509008)
4984435619,10.7511746,106.6226841,3,,,,,POINT (106.6226841 10.7511746)
4984435620,10.7530584,106.6225603,3,,,,,POINT (106.6225603 10.7530584)
4984435622,10.7533152,106.6229137,3,,,,,POINT (106.6229137 10.7533152)
4984435624,10.7529971,106.6212107,3,,,,,POINT (106.6212107 10.7529971)
4984435626,10.7521349,106.6206933,3,,,,,POINT (106.6206933 10.7521349)
4984435627,10.7521163,106.6211807,4,,,,,POINT (106.6211807 10.7521163)
4986046042,10.7506623,106.6129711,4,,,,,POINT (106.6129711 10.7506623)
4986046043,10.7506266,106.6139938,3,,,,,POINT (106.6139938 10.7506266)
4986046044,10.7510828,106.6144868,3,,,,,POINT (106.6144868 10.7510828)
4986046045,10.7501676,106.6144661,3,,,,,POINT (106.6144661 10.7501676)
4986046046,10.7506818,106.6120654,3,,,,,POINT (106.6120654 10.7506818)
4986046050,10.7536087,106.6056184,1,,,,,POINT (106.6056184 10.7536087)
4986046051,10.7474917,106.6809583,1,,,,,POINT (106.6809583 10.7474917)
4986046052,10.7470902,106.6809043,1,,,,,POINT (106.6809043 10.7470902)
4986046057,10.7468068,106.6810779,1,,,,,POINT (106.6810779 10.7468068)
4986046128,10.7087331,106.5726104,4,,,,,POINT (106.5726104 10.7087331)
4986067926,10.7692812,106.6208455,3,,,,,POINT (106.6208455 10.7692812)
4986067939,10.7634144,106.6553627,1,,,,,POINT (106.6553627 10.7634144)
4986067945,10.7604565,106.6536456,3,,,,,POINT (106.6536456 10.7604565)
4986067956,10.7590159,106.6526399,3,,,,,POINT (106.6526399 10.7590159)
4988324871,10.7576791,106.6490097,3,,,,,POINT (106.6490097 10.7576791)
4988324888,10.7521386,106.6449781,1,,,,,POINT (106.6449781 10.7521386)
4988324889,10.7537868,106.6409936,1,,,,,POINT (106.6409936 10.7537868)
4988324906,10.7381613,106.6151504,4,,,,,POINT (106.6151504 10.7381613)
4988324909,10.7380535,106.6164723,3,,,,,POINT (106.6164723 10.7380535)
4988324910,10.7266354,106.6050828,3,,,,,POINT (106.6050828 10.7266354)
4988324913,10.725513,106.6049311,3,,,,,POINT (106.6049311 10.725513)
4988328922,10.7216503,106.6049899,3,,,,,POINT (106.6049899 10.7216503)
4988328926,10.7181105,106.6135981,3,,,,,POINT (106.6135981 10.7181105)
4988328936,10.7176194,106.6109961,3,,,,,POINT (106.6109961 10.7176194)
4988328942,10.7185908,106.6133001,3,,,,,POINT (106.6133001 10.7185908)
4988328944,10.7179792,106.6124164,3,,,,,POINT (106.6124164 10.7179792)
4988328945,10.7191536,106.6116592,3,,,,,POINT (106.6116592 10.7191536)
4988328946,10.718313,106.6122012,3,,,,,POINT (106.6122012 10.718313)
4988328948,10.7180375,106.6111768,3,,,,,POINT (106.6111768 10.7180375)
4988328949,10.7188546,106.6118519,3,,,,,POINT (106.6118519 10.7188546)
4988328950,10.7183771,106.6109914,3,,,,,POINT (106.6109914 10.7183771)
4988328951,10.7186582,106.6108379,3,,,,,POINT (106.6108379 10.7186582)
4988328952,10.7177138,106.6113536,3,,,,,POINT (106.6113536 10.7177138)
4988328953,10.71845,106.6104808,3,,,,,POINT (106.6104808 10.71845)
4988328954,10.7192255,106.6117689,1,,,,,POINT (106.6117689 10.7192255)
4988328955,10.7197487,106.6108054,3,,,,,POINT (106.6108054 10.7197487)
4988328956,10.7189522,106.6113253,3,,,,,POINT (106.6113253 10.7189522)
4988328957,10.7188473,106.6102343,3,,,,,POINT (106.6102343 10.7188473)
4988328958,10.7193653,106.6110557,4,,,,,POINT (106.6110557 10.7193653)
4988328959,10.7198007,106.6117527,4,,,,,POINT (106.6117527 10.7198007)
4988328960,10.7200675,106.6123528,3,,,,,POINT (106.6123528 10.7200675)
4988328961,10.7210657,106.6109622,3,,,,,POINT (106.6109622 10.7210657)
4988328962,10.7201887,106.6115056,3,,,,,POINT (106.6115056 10.7201887)
4988328963,10.7192631,106.6099763,3,,,,,POINT (106.6099763 10.7192631)
4988328964,10.7205198,106.6112697,3,,,,,POINT (106.6112697 10.7205198)
4988328965,10.7197917,106.6101036,3,,,,,POINT (106.6101036 10.7197917)
4988328966,10.7200186,106.6104416,3,,,,,POINT (106.6104416 10.7200186)
4988328967,10.7203998,106.6102118,3,,,,,POINT (106.6102118 10.7203998)
4988328968,10.720724,106.6111317,3,,,,,POINT (106.6111317 10.720724)
4988328969,10.7202764,106.609792,3,,,,,POINT (106.609792 10.7202764)
4988328970,10.7204382,106.6092472,3,,,,,POINT (106.6092472 10.7204382)
4988328971,10.7205839,106.6095854,3,,,,,POINT (106.6095854 10.7205839)
4988328973,10.7194615,106.6103044,3,,,,,POINT (106.6103044 10.7194615)
4988328983,10.7234153,106.6135105,3,,,,,POINT (106.6135105 10.7234153)
4988328984,10.7880062,106.6141359,3,,,,,POINT (106.6141359 10.7880062)
4988328985,10.7878852,106.615389,3,,,,,POINT (106.615389 10.7878852)
4988328988,10.7879844,106.612675,3,,,,,POINT (106.612675 10.7879844)
4988328989,10.7887775,106.6116754,4,,,,,POINT (106.6116754 10.7887775)
4988329001,10.7882049,106.6127838,3,,,,,POINT (106.6127838 10.7882049)
4988329002,10.7885037,106.612953,3,,,,,POINT (106.612953 10.7885037)
4988329007,10.7879007,106.6152897,3,,,,,POINT (106.6152897 10.7879007)
4988329008,10.7888753,106.613047,3,,,,,POINT (106.613047 10.7888753)
4988329011,10.7888106,106.6151911,1,,,,,POINT (106.6151911 10.7888106)
4988329012,10.7888111,106.6154255,1,,,,,POINT (106.6154255 10.7888111)
4988329013,10.7889713,106.6170659,3,,,,,POINT (106.6170659 10.7889713)
4988329017,10.7888564,106.6161566,3,,,,,POINT (106.6161566 10.7888564)
4988329020,10.7942791,106.618324,3,,,,,POINT (106.618324 10.7942791)
4988329124,10.7924712,106.6183051,4,,,,,POINT (106.6183051 10.7924712)
4988329126,10.7904209,106.6184867,3,,,,,POINT (106.6184867 10.7904209)
4988329127,10.7933241,106.6182563,3,,,,,POINT (106.6182563 10.7933241)
4988329128,10.793355,106.6190679,3,,,,,POINT (106.6190679 10.793355)
4988329129,10.7938174,106.6182813,3,,,,,POINT (106.6182813 10.7938174)
4988329130,10.7937906,106.6190743,3,,,,,POINT (106.6190743 10.7937906)
4988329131,10.7942365,106.6190623,3,,,,,POINT (106.6190623 10.7942365)
4988329138,10.7940657,106.6174206,4,,,,,POINT (106.6174206 10.7940657)
4988329139,10.7939927,106.6167607,3,,,,,POINT (106.6167607 10.7939927)
4988329142,10.7941146,106.6179908,1,,,,,POINT (106.6179908 10.7941146)
4988329143,10.795903,106.61747,3,,,,,POINT (106.61747 10.795903)
4988329144,10.7945791,106.6175035,3,,,,,POINT (106.6175035 10.7945791)
4988329145,10.7923879,106.6163313,3,,,,,POINT (106.6163313 10.7923879)
4988329146,10.7941462,106.6157946,3,,,,,POINT (106.6157946 10.7941462)
4988329147,10.7938994,106.6150735,3,,,,,POINT (106.6150735 10.7938994)
4988329149,10.7944617,106.6159619,3,,,,,POINT (106.6159619 10.7944617)
4988329150,10.7946045,106.6166002,4,,,,,POINT (106.6166002 10.7946045)
4988329151,10.7944439,106.6158503,1,,,,,POINT (106.6158503 10.7944439)
4988329153,10.7946444,106.6170682,1,,,,,POINT (106.6170682 10.7946444)
4988329154,10.8038641,106.6279988,3,,,,,POINT (106.6279988 10.8038641)
4988329156,10.8036479,106.6289378,4,,,,,POINT (106.6289378 10.8036479)
4988329159,10.8034804,106.6302582,1,,,,,POINT (106.6302582 10.8034804)
4988329168,10.8045702,106.6307002,1,,,,,POINT (106.6307002 10.8045702)
4988329169,10.8041366,106.6306887,3,,,,,POINT (106.6306887 10.8041366)
4988329179,10.8057227,106.6296752,3,,,,,POINT (106.6296752 10.8057227)
4988329186,10.8043533,106.6300394,1,,,,,POINT (106.6300394 10.8043533)
4988329190,10.8045735,106.6268394,3,,,,,POINT (106.6268394 10.8045735)
4988329193,10.8050349,106.6267367,1,,,,,POINT (106.6267367 10.8050349)
4988329204,10.8069664,106.6239365,3,,,,,POINT (106.6239365 10.8069664)
4988383720,10.7787905,106.6308416,3,,,,,POINT (106.6308416 10.7787905)
4988383923,10.7776113,106.631271,1,,,,,POINT (106.631271 10.7776113)
4988383926,10.7795565,106.6322678,3,,,,,POINT (106.6322678 10.7795565)
4988383928,10.7772478,106.631752,1,,,,,POINT (106.631752 10.7772478)
4988383929,10.7796849,106.6324959,3,,,,,POINT (106.6324959 10.7796849)
4988383930,10.7771694,106.6319749,1,,,,,POINT (106.6319749 10.7771694)
4988383931,10.7786999,106.6306879,3,,,,,POINT (106.6306879 10.7786999)
4988383935,10.7768958,106.6307929,3,,,,,POINT (106.6307929 10.7768958)
4988383936,10.7761992,106.6329262,3,,,,,POINT (106.6329262 10.7761992)
4988383937,10.7753055,106.6326453,3,,,,,POINT (106.6326453 10.7753055)
4988383938,10.7779335,106.6300973,1,,,,,POINT (106.6300973 10.7779335)
4988383960,10.7381692,106.6185908,1,,,,,POINT (106.6185908 10.7381692)
4988383961,10.7359646,106.619568,3,,,,,POINT (106.619568 10.7359646)
4988383963,10.7353979,106.6205328,3,,,,,POINT (106.6205328 10.7353979)
4988383966,10.7357122,106.6214387,3,,,,,POINT (106.6214387 10.7357122)
4989081988,10.8026642,106.6966196,3,,,,,POINT (106.6966196 10.8026642)
4989081990,10.8025162,106.6980117,3,,,,,POINT (106.6980117 10.8025162)
4989081992,10.80254,106.6966133,4,,,,,POINT (106.6966133 10.80254)
4989081997,10.8024515,106.6974961,4,,,,,POINT (106.6974961 10.8024515)
4989082001,10.8024092,106.6979881,3,,,,,POINT (106.6979881 10.8024092)
4992050553,10.7539789,106.6229279,1,,,,,POINT (106.6229279 10.7539789)
4992050554,10.7533152,106.6228471,3,,,,,POINT (106.6228471 10.7533152)
4992050579,10.7586375,106.6103872,1,,,,,POINT (106.6103872 10.7586375)
4992050583,10.7612143,106.6085359,3,,,,,POINT (106.6085359 10.7612143)
4992050584,10.7606154,106.6086147,3,,,,,POINT (106.6086147 10.7606154)
4992050586,10.7611391,106.6079084,3,,,,,POINT (106.6079084 10.7611391)
4992050591,10.7600354,106.6083461,3,,,,,POINT (106.6083461 10.7600354)
4992050594,10.7595603,106.6096108,3,,,,,POINT (106.6096108 10.7595603)
4992050597,10.763113,106.6084974,1,,,,,POINT (106.6084974 10.763113)
4992050601,10.76111,106.6076239,3,,,,,POINT (106.6076239 10.76111)
4992050602,10.7625129,106.6081201,4,,,,,POINT (106.6081201 10.7625129)
4992050604,10.7632397,106.608225,1,,,,,POINT (106.608225 10.7632397)
4992050612,10.7610628,106.607191,3,,,,,POINT (106.607191 10.7610628)
4992050613,10.7655932,106.607895,3,,,,,POINT (106.607895 10.7655932)
4992051322,10.7635033,106.6074676,1,,,,,POINT (106.6074676 10.7635033)
4992051323,10.7627698,106.6073063,4,,,,,POINT (106.6073063 10.7627698)
4992051325,10.7610907,106.6065536,4,,,,,POINT (106.6065536 10.7610907)
4992051329,10.7616642,106.6087919,3,,,,,POINT (106.6087919 10.7616642)
4992051331,10.7619494,106.6082526,4,,,,,POINT (106.6082526 10.7619494)
4992051332,10.7620711,106.6079696,4,,,,,POINT (106.6079696 10.7620711)
4992051335,10.7622879,106.6073654,4,,,,,POINT (106.6073654 10.7622879)
4992051336,10.7623538,106.6071661,4,,,,,POINT (106.6071661 10.7623538)
4992051337,10.7624309,106.6069853,4,,,,,POINT (106.6069853 10.7624309)
4992051340,10.7626033,106.6062284,1,,,,,POINT (106.6062284 10.7626033)
4992051345,10.7600257,106.6063502,1,,,,,POINT (106.6063502 10.7600257)
4992051348,10.7610515,106.6068616,3,,,,,POINT (106.6068616 10.7610515)
4992051352,10.7599493,106.606583,1,,,,,POINT (106.606583 10.7599493)
4992051354,10.7598396,106.606798,1,,,,,POINT (106.606798 10.7598396)
4992051358,10.7603963,106.6064171,3,,,,,POINT (106.6064171 10.7603963)
4992051359,10.7594263,106.6067432,1,,,,,POINT (106.6067432 10.7594263)
4992051369,10.7623541,106.6091155,1,,,,,POINT (106.6091155 10.7623541)
4992051374,10.7625792,106.6099957,3,,,,,POINT (106.6099957 10.7625792)
4992051378,10.7626138,106.6087106,1,,,,,POINT (106.6087106 10.7626138)
4992051379,10.7644257,106.608992,3,,,,,POINT (106.608992 10.7644257)
4992051389,10.7598858,106.6078049,1,,,,,POINT (106.6078049 10.7598858)
4992051396,10.7580399,106.608065,3,,,,,POINT (106.608065 10.7580399)
4992051398,10.7598356,106.6041369,1,,,,,POINT (106.6041369 10.7598356)
4992051399,10.7601552,106.6042426,1,,,,,POINT (106.6042426 10.7601552)
4992051403,10.7594027,106.6040427,3,,,,,POINT (106.6040427 10.7594027)
4992051404,10.7594048,106.604211,1,,,,,POINT (106.604211 10.7594048)
4992051412,10.7546515,106.6010491,3,,,,,POINT (106.6010491 10.7546515)
4994454722,10.8458207,106.7747789,3,,,,,POINT (106.7747789 10.8458207)
4994455246,10.8463417,106.7750878,3,,,,,POINT (106.7750878 10.8463417)
4995123624,10.7210309,106.608634,3,,,,,POINT (106.608634 10.7210309)
4995123625,10.721764,106.6081897,3,,,,,POINT (106.6081897 10.721764)
4995123627,10.7218802,106.6084068,4,,,,,POINT (106.6084068 10.7218802)
4995123628,10.7222551,106.6090732,3,,,,,POINT (106.6090732 10.7222551)
4995123629,10.7214103,106.6084019,3,,,,,POINT (106.6084019 10.7214103)
4995123637,10.7225042,106.6069873,4,,,,,POINT (106.6069873 10.7225042)
4995123638,10.7225666,106.6076905,4,,,,,POINT (106.6076905 10.7225666)
4995123644,10.7223358,106.6046174,3,,,,,POINT (106.6046174 10.7223358)
4995123649,10.7222943,106.6071197,3,,,,,POINT (106.6071197 10.7222943)
4995123653,10.7224701,106.6062813,3,,,,,POINT (106.6062813 10.7224701)
4995123655,10.722611,106.6062682,4,,,,,POINT (106.6062682 10.722611)
4995123657,10.7221783,106.6063222,3,,,,,POINT (106.6063222 10.7221783)
4995123658,10.721528,106.6064458,3,,,,,POINT (106.6064458 10.721528)
4995123660,10.7208415,106.6065661,3,,,,,POINT (106.6065661 10.7208415)
4995162588,10.7221182,106.6058041,3,,,,,POINT (106.6058041 10.7221182)
4995162591,10.7220168,106.6046652,3,,,,,POINT (106.6046652 10.7220168)
4995162594,10.7210364,106.6059971,3,,,,,POINT (106.6059971 10.7210364)
4995162596,10.721786,106.6058696,3,,,,,POINT (106.6058696 10.721786)
4995162597,10.7218607,106.6063732,3,,,,,POINT (106.6063732 10.7218607)
4995162598,10.7214445,106.6059223,3,,,,,POINT (106.6059223 10.7214445)
4995162600,10.7211833,106.6065139,3,,,,,POINT (106.6065139 10.7211833)
4995162601,10.7246436,106.6094851,3,,,,,POINT (106.6094851 10.7246436)
4995162610,10.7190922,106.6055703,3,,,,,POINT (106.6055703 10.7190922)
4995162617,10.7144856,106.6048034,3,,,,,POINT (106.6048034 10.7144856)
4995162721,10.7232373,106.6046624,3,,,,,POINT (106.6046624 10.7232373)
4995162723,10.7233493,106.6073209,3,,,,,POINT (106.6073209 10.7233493)
4995162724,10.724087,106.6073315,3,,,,,POINT (106.6073315 10.724087)
4995162727,10.713027,106.616786,3,,,,,POINT (106.616786 10.713027)
4995162755,10.735554,106.6609012,3,,,,,POINT (106.6609012 10.735554)
4995162756,10.7347879,106.6609285,3,,,,,POINT (106.6609285 10.7347879)
4995162757,10.7355629,106.6613503,3,,,,,POINT (106.6613503 10.7355629)
4995162758,10.7348074,106.6613702,3,,,,,POINT (106.6613702 10.7348074)
4995162759,10.7352354,106.6609253,3,,,,,POINT (106.6609253 10.7352354)
4995162760,10.7352487,106.6613635,3,,,,,POINT (106.6613635 10.7352487)
4995982112,10.847565,106.7757733,3,,,,,POINT (106.7757733 10.847565)
4996754469,10.8431141,106.7762947,3,,,,,POINT (106.7762947 10.8431141)
4996754520,10.8427746,106.7760347,3,,,,,POINT (106.7760347 10.8427746)
4997434475,10.7449802,106.5869416,3,,,,,POINT (106.5869416 10.7449802)
4997434480,10.7452135,106.5872145,3,,,,,POINT (106.5872145 10.7452135)
4997434482,10.7454413,106.5869372,3,,,,,POINT (106.5869372 10.7454413)
4997434486,10.7371095,106.5848449,3,,,,,POINT (106.5848449 10.7371095)
4997434487,10.7369049,106.5853091,3,,,,,POINT (106.5853091 10.7369049)
4997571065,10.764936,106.6210635,1,,,,,POINT (106.6210635 10.764936)
4997571068,10.7628763,106.6208085,3,,,,,POINT (106.6208085 10.7628763)
5001117520,10.7530577,106.636999,4,,,,,POINT (106.636999 10.7530577)
5001123421,10.7532555,106.6372443,3,,,,,POINT (106.6372443 10.7532555)
5001123426,10.7518326,106.6370653,3,,,,,POINT (106.6370653 10.7518326)
5001123427,10.7527784,106.6377017,3,,,,,POINT (106.6377017 10.7527784)
5001123436,10.7506576,106.6369789,3,,,,,POINT (106.6369789 10.7506576)
5001123437,10.75084,106.6376503,3,,,,,POINT (106.6376503 10.75084)
5001123440,10.7512924,106.6376211,3,,,,,POINT (106.6376211 10.7512924)
5001123441,10.7513371,106.6377359,3,,,,,POINT (106.6377359 10.7513371)
5001123443,10.7514636,106.6379482,3,,,,,POINT (106.6379482 10.7514636)
5001123444,10.7515904,106.6383907,3,,,,,POINT (106.6383907 10.7515904)
5001123448,10.7513022,106.636367,1,,,,,POINT (106.636367 10.7513022)
5001123449,10.7504204,106.6361696,3,,,,,POINT (106.6361696 10.7504204)
5001123469,10.7534086,106.63752,3,,,,,POINT (106.63752 10.7534086)
5001123470,10.7439915,106.6348266,3,,,,,POINT (106.6348266 10.7439915)
5001123685,10.7385165,106.6356149,3,,,,,POINT (106.6356149 10.7385165)
5001123698,10.7367116,106.6316107,3,,,,,POINT (106.6316107 10.7367116)
5001123699,10.7337197,106.6310797,1,,,,,POINT (106.6310797 10.7337197)
5001123701,10.7344819,106.6330088,1,,,,,POINT (106.6330088 10.7344819)
5001123702,10.7342963,106.6311916,3,,,,,POINT (106.6311916 10.7342963)
5001123710,10.7348923,106.6398399,3,,,,,POINT (106.6398399 10.7348923)
5001123715,10.7335257,106.638018,1,,,,,POINT (106.638018 10.7335257)
5001123747,10.7157938,106.6372855,3,,,,,POINT (106.6372855 10.7157938)
5001123749,10.7163281,106.6375649,3,,,,,POINT (106.6375649 10.7163281)
5001123750,10.7155627,106.6379944,3,,,,,POINT (106.6379944 10.7155627)
5001123751,10.7159239,106.636201,4,,,,,POINT (106.636201 10.7159239)
5001123752,10.7154266,106.6370935,4,,,,,POINT (106.6370935 10.7154266)
5001123753,10.7149727,106.6379326,3,,,,,POINT (106.6379326 10.7149727)
5001123754,10.7161598,106.6357051,4,,,,,POINT (106.6357051 10.7161598)
5001123755,10.7142204,106.6347607,3,,,,,POINT (106.6347607 10.7142204)
5001123756,10.7147615,106.6361795,3,,,,,POINT (106.6361795 10.7147615)
5001123757,10.7134952,106.6356188,3,,,,,POINT (106.6356188 10.7134952)
5001123758,10.7156688,106.6366588,3,,,,,POINT (106.6366588 10.7156688)
5001123759,10.7139176,106.6411489,3,,,,,POINT (106.6411489 10.7139176)
5001123760,10.713385,106.6404277,3,,,,,POINT (106.6404277 10.713385)
5001162767,10.7620808,106.6241448,3,,,,,POINT (106.6241448 10.7620808)
5001162769,10.7614368,106.6237133,1,,,,,POINT (106.6237133 10.7614368)
5001162771,10.7607242,106.6198821,4,,,,,POINT (106.6198821 10.7607242)
5001162772,10.7614278,106.6220793,3,,,,,POINT (106.6220793 10.7614278)
5001162774,10.7617065,106.6200216,3,,,,,POINT (106.6200216 10.7617065)
5001162775,10.763096,106.6205643,3,,,,,POINT (106.6205643 10.763096)
5001162777,10.7619305,106.6200583,3,,,,,POINT (106.6200583 10.7619305)
5001162778,10.7618571,106.6212474,1,,,,,POINT (106.6212474 10.7618571)
5001162779,10.7622859,106.6187669,1,,,,,POINT (106.6187669 10.7622859)
5001162781,10.7621197,106.6200793,3,,,,,POINT (106.6200793 10.7621197)
5001162782,10.7684723,106.614598,4,,,,,POINT (106.614598 10.7684723)
5001162787,10.7619649,106.6145609,3,,,,,POINT (106.6145609 10.7619649)
5001309121,10.8458839,106.7748165,3,,,,,POINT (106.7748165 10.8458839)
5001799210,10.774269,106.6377805,3,,,,,POINT (106.6377805 10.774269)
5001799211,10.7739906,106.6381736,3,,,,,POINT (106.6381736 10.7739906)
5001799212,10.7762217,106.6375099,3,,,,,POINT (106.6375099 10.7762217)
5001799213,10.7755862,106.6371234,3,,,,,POINT (106.6371234 10.7755862)
5001799214,10.7758197,106.6372651,3,,,,,POINT (106.6372651 10.7758197)
5001799215,10.7753562,106.6380206,3,,,,,POINT (106.6380206 10.7753562)
5001799219,10.7773089,106.6380203,1,,,,,POINT (106.6380203 10.7773089)
5001800223,10.7785468,106.6366338,3,,,,,POINT (106.6366338 10.7785468)
5001800224,10.7779818,106.6383657,3,,,,,POINT (106.6383657 10.7779818)
5001800226,10.7774734,106.6392615,4,,,,,POINT (106.6392615 10.7774734)
5001800227,10.7782108,106.6385068,3,,,,,POINT (106.6385068 10.7782108)
5001800229,10.7776872,106.6393926,3,,,,,POINT (106.6393926 10.7776872)
5001800231,10.7790233,106.6392621,1,,,,,POINT (106.6392621 10.7790233)
5001800233,10.7786582,106.6399909,4,,,,,POINT (106.6399909 10.7786582)
5001800234,10.7786884,106.6391197,1,,,,,POINT (106.6391197 10.7786884)
5001800235,10.7783007,106.6397706,3,,,,,POINT (106.6397706 10.7783007)
5001800237,10.779021,106.6371396,1,,,,,POINT (106.6371396 10.779021)
5001800251,10.7722684,106.6361623,3,,,,,POINT (106.6361623 10.7722684)
5001800257,10.7708014,106.6348939,3,,,,,POINT (106.6348939 10.7708014)
5001800265,10.7707254,106.6348472,3,,,,,POINT (106.6348472 10.7707254)
5001800268,10.773249,106.6323349,3,,,,,POINT (106.6323349 10.773249)
5001800286,10.7607421,106.6463229,3,,,,,POINT (106.6463229 10.7607421)
5001800294,10.7585668,106.6487578,3,,,,,POINT (106.6487578 10.7585668)
5001800525,10.7419293,106.6483146,3,,,,,POINT (106.6483146 10.7419293)
5001800530,10.7801656,106.6238358,3,,,,,POINT (106.6238358 10.7801656)
5001800531,10.7797303,106.6237053,4,,,,,POINT (106.6237053 10.7797303)
5001800532,10.7792945,106.6235619,3,,,,,POINT (106.6235619 10.7792945)
5001800533,10.7790986,106.624253,3,,,,,POINT (106.624253 10.7790986)
5001800542,10.7782477,106.6223047,3,,,,,POINT (106.6223047 10.7782477)
5001800543,10.7773805,106.6221564,1,,,,,POINT (106.6221564 10.7773805)
5001800544,10.7787925,106.6207164,3,,,,,POINT (106.6207164 10.7787925)
5001800546,10.7787525,106.6222563,3,,,,,POINT (106.6222563 10.7787525)
5001800547,10.7791685,106.6215214,3,,,,,POINT (106.6215214 10.7791685)
5001800548,10.7788051,106.6215528,3,,,,,POINT (106.6215528 10.7788051)
5001800549,10.7788253,106.6212764,3,,,,,POINT (106.6212764 10.7788253)
5001800551,10.7795218,106.6215138,3,,,,,POINT (106.6215138 10.7795218)
5001800554,10.7866097,106.6192447,3,,,,,POINT (106.6192447 10.7866097)
5001800556,10.7856123,106.6195586,4,,,,,POINT (106.6195586 10.7856123)
5001800557,10.7848382,106.6198117,3,,,,,POINT (106.6198117 10.7848382)
5003305995,10.7882909,106.6204614,3,,,,,POINT (106.6204614 10.7882909)
5003305998,10.7876511,106.6205207,3,,,,,POINT (106.6205207 10.7876511)
5003305999,10.787623,106.6199228,3,,,,,POINT (106.6199228 10.787623)
5003306002,10.7874303,106.6188561,1,,,,,POINT (106.6188561 10.7874303)
5003306006,10.7878028,106.6189545,1,,,,,POINT (106.6189545 10.7878028)
5003306009,10.788103,106.6182362,3,,,,,POINT (106.6182362 10.788103)
5003306015,10.7871939,106.6180704,3,,,,,POINT (106.6180704 10.7871939)
5003306016,10.7871336,106.6177473,3,,,,,POINT (106.6177473 10.7871336)
5003306019,10.78726,106.6188101,1,,,,,POINT (106.6188101 10.78726)
5003306223,10.785262,106.6205342,3,,,,,POINT (106.6205342 10.785262)
5003306225,10.7862839,106.6203295,3,,,,,POINT (106.6203295 10.7862839)
5003306226,10.7877196,106.6205204,3,,,,,POINT (106.6205204 10.7877196)
5003306228,10.7867022,106.620446,4,,,,,POINT (106.620446 10.7867022)
5003306229,10.788246,106.6198804,3,,,,,POINT (106.6198804 10.788246)
5003306231,10.7882087,106.6193973,3,,,,,POINT (106.6193973 10.7882087)
5003306233,10.7875506,106.6194486,3,,,,,POINT (106.6194486 10.7875506)
5003306234,10.7862585,106.6204752,3,,,,,POINT (106.6204752 10.7862585)
5003306235,10.7876074,106.6196528,3,,,,,POINT (106.6196528 10.7876074)
5003306238,10.7871195,106.6198074,4,,,,,POINT (106.6198074 10.7871195)
5003306240,10.7867272,106.619844,3,,,,,POINT (106.619844 10.7867272)
5003306242,10.7870949,106.6204921,3,,,,,POINT (106.6204921 10.7870949)
5003306246,10.7886844,106.6219499,1,,,,,POINT (106.6219499 10.7886844)
5003306247,10.7896954,106.6197436,3,,,,,POINT (106.6197436 10.7896954)
5003306248,10.7897246,106.6201736,1,,,,,POINT (106.6201736 10.7897246)
5003306249,10.7893828,106.6197768,3,,,,,POINT (106.6197768 10.7893828)
5003306250,10.7893926,106.620297,1,,,,,POINT (106.620297 10.7893926)
5003306251,10.7891024,106.6197963,3,,,,,POINT (106.6197963 10.7891024)
5003306252,10.7891107,106.620289,1,,,,,POINT (106.620289 10.7891107)
