stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
ho chi minh city_stop_11774743560,Bế Văn Cấm,,10.751849,106.709296,,
ho chi minh city_stop_11774743561,UBND Phường Tân Kiểng,,10.751850,106.706581,,
ho chi minh city_stop_3171493703,Ngã ba Tân Quy,,10.751337,106.705066,,
ho chi minh city_stop_11774743563,Phan Huy Thực,,10.749033,106.704875,,
ho chi minh city_stop_11774743564,Quận Đoàn 7,,10.746072,106.704455,,
ho chi minh city_stop_11774743565,Trung tâm Y tế Tân Quy,,10.744933,106.704995,,
ho chi minh city_stop_11774743566,Chợ Tân Quy,,10.745441,106.706626,,
ho chi minh city_stop_11774743567,Đường số 10,,10.745460,106.709881,,
ho chi minh city_stop_11774743568,Trường Trung học phổ thông Lê Thánh Tôn,,10.744933,106.710474,,
ho chi minh city_stop_11774744169,Chợ Chiều,,10.744923,106.713510,,
ho chi minh city_stop_11774744170,Đường số 43,,10.743285,106.713667,,
ho chi minh city_stop_11774744171,Mai Văn Vĩnh,,10.739415,106.713660,,
ho chi minh city_stop_11774744172,Chợ Tân Mỹ,,10.735473,106.718064,,
ho chi minh city_stop_3171500936,Bệnh viện VIệt Pháp - Tim Tâm Đức,,10.733020,106.718986,,
ho chi minh city_stop_3168971478,Bệnh viện Việt Pháp,,10.730986,106.718881,,
ho chi minh city_stop_11774744174,Nguyễn Lương Bằng,,10.729360,106.712761,,
ho chi minh city_stop_4855522207,Hưng Vượng,,10.729287,106.709605,,
ho chi minh city_stop_11774744175,Sky Garden,,10.729175,106.704838,,
ho chi minh city_stop_11774744176,Lê Văn Lương,,10.729128,106.699451,,
ho chi minh city_stop_10727107709,Đại Học RMIT,,10.728961,106.695089,,
ho chi minh city_stop_11774744177,Trung Sơn,,10.728638,106.687162,,
ho chi minh city_stop_11774744178,Cầu Ông Bé,,10.728579,106.684038,,
ho chi minh city_stop_3168990573,Phúc Minh,,10.728510,106.679621,,
ho chi minh city_stop_11774744179,Ấp 4A,,10.729356,106.676721,,
ho chi minh city_stop_11774744180,Chợ tạm Ấp 4,,10.732271,106.674661,,
ho chi minh city_stop_11774744182,Centre Mall,,10.734340,106.673212,,
ho chi minh city_stop_11774744183,Hòa Bình,,10.736088,106.671907,,
ho chi minh city_stop_11774744184,Đường 1011,,10.736295,106.669125,,
ho chi minh city_stop_11774744185,Trường Trung học phổ thông Tạ Quang Bửu,,10.734407,106.661268,,
ho chi minh city_stop_11774744187,Trường Trung học phổ thông Tạ Quang Bửu,,10.734271,106.661553,,
ho chi minh city_stop_11774744188,Phạm Hùng,,10.735804,106.668550,,
ho chi minh city_stop_11774744189,Hòa Bình,,10.736049,106.671822,,
ho chi minh city_stop_11774744190,Centre Mall,,10.734331,106.673059,,
ho chi minh city_stop_11774744192,Chợ tạm Ấp 4,,10.732275,106.674482,,
ho chi minh city_stop_11774744193,Nguyễn Văn Linh,,10.729317,106.676634,,
ho chi minh city_stop_3168990574,Phúc Minh,,10.727625,106.680026,,
ho chi minh city_stop_11774744194,Cầu Ông Bé,,10.727860,106.684141,,
ho chi minh city_stop_11774744195,Trung Sơn,,10.727940,106.687417,,
ho chi minh city_stop_3168971483,Đại Học RMIT,,10.728037,106.695245,,
ho chi minh city_stop_11774744196,Lê Văn Lương,,10.728060,106.699808,,
ho chi minh city_stop_11774744197,Phòng cháy chữa cháy số 7,,10.728143,106.703981,,
ho chi minh city_stop_4855522206,Nguyễn Đức Cảnh,,10.728236,106.709365,,
ho chi minh city_stop_11774744198,CoopMart Phú Mỹ Hưng,,10.728308,106.711582,,
ho chi minh city_stop_11774744199,Cầu Thầy Tiêu,,10.728391,106.714846,,
ho chi minh city_stop_3171500937,Bệnh viện Tim Tâm Đức,,10.733443,106.719052,,
ho chi minh city_stop_11774744200,Chợ Tân Mỹ,,10.735549,106.718226,,
ho chi minh city_stop_11774744201,Mai Văn Vĩnh,,10.739835,106.713748,,
ho chi minh city_stop_11774744202,Đường số 41,,10.743621,106.713748,,
ho chi minh city_stop_11774744203,Chợ Chiều,,10.745020,106.713164,,
ho chi minh city_stop_11774744204,Trường Trung học phổ thông Lê Thánh Tôn,,10.745006,106.711405,,
ho chi minh city_stop_11774744205,Đường số 10,,10.745535,106.709783,,
ho chi minh city_stop_11774744206,Chợ Tân Quy,,10.745498,106.706491,,
ho chi minh city_stop_11774744207,Trạm Y tế Tân Quy,,10.745013,106.704847,,
ho chi minh city_stop_11774744208,Quận Đoàn 7,,10.746012,106.704512,,
ho chi minh city_stop_11774744209,Phan Huy Thục,,10.748957,106.704921,,
ho chi minh city_stop_11774744210,Ngã ba Tân Quy,,10.751503,106.705087,,
ho chi minh city_stop_11774744211,UBND Phường Tân Kiểng,,10.751724,106.706839,,
ho chi minh city_stop_11774744212,Bế Văn Cẩm,,10.751738,106.709339,,
ho chi minh city_stop_11774744213,Miếu Bà Cố,,10.751780,106.712551,,
ho chi minh city_stop_11774744214,Nhà thờ Thuận Phát,,10.751818,106.715436,,
ho chi minh city_stop_11774744215,Cư xá Ngân Hàng,,10.753003,106.719441,,
ho chi minh city_stop_9402954185,Trạm trung chuyển Hàm Nghi,,10.771035,106.699911,,
ho chi minh city_stop_5436848724,Bệnh viện Việt Pháp,,10.730282,106.719643,,
ho chi minh city_stop_12212047748,Trường Mầm non Tân Thuận Tây,,10.752375,106.721340,,
ho chi minh city_stop_3162352195,Chợ Phan Văn Trị,,10.812468,106.695297,,
ho chi minh city_stop_3172060264,Chùa Giác Quang,,10.819560,106.694538,,
ho chi minh city_stop_11774744220,Vincom Plaza Phan Văn Trị,,10.827150,106.688444,,
ho chi minh city_stop_11774744221,PCCC Quận Gò Vấp,,10.828510,106.684984,,
ho chi minh city_stop_3181108998,CoopMart Phan Văn Trị,,10.829648,106.681434,,
ho chi minh city_stop_11774744223,Cây xăng Petrolimex - Phan Văn Trị,,10.830391,106.679159,,
ho chi minh city_stop_11774744224,Nhà máy Z751,,10.831694,106.675468,,
ho chi minh city_stop_3181108999,Nhà khách Phía Nam,,10.832662,106.672673,,
ho chi minh city_stop_11774744226,Country House,,10.833665,106.669956,,
ho chi minh city_stop_11774744227,Chợ Thông Tây,,10.834914,106.666490,,
ho chi minh city_stop_3181109001,Chợ Thông Tây,,10.835774,106.664674,,
ho chi minh city_stop_11774744229,Ngã ba Nguyễn Văn Lương,,10.838161,106.665188,,
ho chi minh city_stop_11774744230,UBND Phường 16,,10.842116,106.664795,,
ho chi minh city_stop_11774744231,Trường Đại học Hồng Bàng,,10.845481,106.664807,,
ho chi minh city_stop_11774744232,Chùa Tiên Long,,10.847983,106.664618,,
ho chi minh city_stop_3169702455,Cầu Cụt,,10.854501,106.656686,,
ho chi minh city_stop_3169702459,Nhà thờ Nữ Vương Hòa Bình,,10.856418,106.654552,,
ho chi minh city_stop_11774744234,Metro Hiệp Phú,,10.863677,106.649719,,
ho chi minh city_stop_11774744235,Công ty Bia Tiger,,10.868081,106.649505,,
ho chi minh city_stop_11774744236,Bảo hiểm xã hội Quận 12,,10.872041,106.649304,,
ho chi minh city_stop_11774744237,UBND Phường Thới An,,10.875220,106.649172,,
ho chi minh city_stop_13434550149,Cầu Trường Đai,,10.861168,106.649961,,
ho chi minh city_stop_11774744239,UBND Phường Thới An,,10.875528,106.649035,,
ho chi minh city_stop_11774744240,Bảo hiểm xã hội Quận 12,,10.872507,106.649185,,
ho chi minh city_stop_11774744241,Công ty Bia Tiger,,10.868466,106.649391,,
ho chi minh city_stop_11774744242,Metro Hiệp Phú,,10.863433,106.649610,,
ho chi minh city_stop_11774744243,Nhà thờ Nữ Vương Hòa Bình,,10.856839,106.653845,,
ho chi minh city_stop_11774744244,Cầu Cụt,,10.854340,106.656819,,
ho chi minh city_stop_11774744245,Chùa Tiên Long,,10.848004,106.664541,,
ho chi minh city_stop_11774744246,Trường Đại học Hồng Bàng,,10.844637,106.664739,,
ho chi minh city_stop_11774744247,UBND Phường 16,,10.842470,106.664684,,
ho chi minh city_stop_11774744248,Ngã ba Nguyễn Văn Lương,,10.839220,106.665259,,
ho chi minh city_stop_11774744249,Chợ Thông Tây,,10.836327,106.664693,,
ho chi minh city_stop_11774744250,Chợ Thông Tây,,10.834992,106.665884,,
ho chi minh city_stop_11774744251,Country House,,10.833851,106.669026,,
ho chi minh city_stop_11774744252,Nhà khách Phía Nam,,10.832792,106.671976,,
ho chi minh city_stop_11774744253,Du Miên Garden,,10.832014,106.674115,,
ho chi minh city_stop_11774744254,Ngã tư Nguyễn Oanh,,10.831076,106.676771,,
ho chi minh city_stop_11774744255,Cây xăng Petrolimex - Phan Văn Trị,,10.830283,106.679042,,
ho chi minh city_stop_11774744256,CoopMart Phan Văn Trị,,10.829500,106.681430,,
ho chi minh city_stop_11774744257,PCCC Quận Gò Vấp,,10.828269,106.685208,,
ho chi minh city_stop_11774744258,Vincom Plaza Phan Văn Trị,,10.827522,106.687425,,
ho chi minh city_stop_11774744259,Bãi hậu cần số 1,,10.823598,106.692094,,
ho chi minh city_stop_11774744260,Chùa Giác Quang,,10.819312,106.694510,,
ho chi minh city_stop_11774744261,Chợ Phan Văn Trị,,10.813252,106.695228,,
ho chi minh city_stop_11774744262,Nhà thờ Đức Bà,,10.779237,106.699151,,
ho chi minh city_stop_11774744263,Pasteur,,10.778282,106.699241,,
ho chi minh city_stop_11774744264,Nam Kỳ Khởi Nghĩa,,10.777234,106.698311,,
ho chi minh city_stop_12887009909,Phạm Ngọc Thạch,,10.786405,106.691723,,
ho chi minh city_stop_13434550150,Cầu Trường Đai,,10.860970,106.649734,,
ho chi minh city_stop_13622927385,Bến xe Thới An,,10.878077,106.648928,,
ho chi minh city_stop_11775251410,Lotte Mart,,10.740233,106.703660,,
ho chi minh city_stop_3171493705,Đường số 15,,10.744457,106.704303,,
ho chi minh city_stop_3171492372,Cầu Kênh Tẻ,,10.747151,106.702209,,
ho chi minh city_stop_3171491272,Hồ bơi Quận 4,,10.756842,106.700696,,
ho chi minh city_stop_11775251414,Chung cư Tân Vĩnh,,10.758726,106.699289,,
ho chi minh city_stop_11775251415,Hoàng Diệu,,10.760113,106.699289,,
ho chi minh city_stop_3160542988,Bệnh viện 30/4,,10.758114,106.673851,,
ho chi minh city_stop_11775251417,Ngã tư Nguyễn Chí Thanh,,10.761352,106.673027,,
ho chi minh city_stop_3160542987,Chung cư Ngô Gia Tự,,10.763764,106.672483,,
ho chi minh city_stop_11775251418,Chùa An Quang,,10.766287,106.671922,,
ho chi minh city_stop_6315672868,Nhà thờ Đồng Tiến,,10.769861,106.666257,,
ho chi minh city_stop_6791474052,Bệnh viện 115,,10.772682,106.665164,,
ho chi minh city_stop_6315672917,Quán Hoàng Ty,,10.775475,106.664062,,
ho chi minh city_stop_3118842031,Ngân hàng Quân Đội - 136 Tô Hiến Thành,,10.775591,106.662869,,
ho chi minh city_stop_11775251420,Đại học Bách Khoa (cổng sau),,10.773358,106.661149,,
ho chi minh city_stop_4766351183,Bệnh viên Trung Vương,,10.771391,106.659192,,
ho chi minh city_stop_3150112489,Nhà thi đấu Phú Thọ,,10.770629,106.656726,,
ho chi minh city_stop_3158989500,Âu Cơ,,10.774131,106.647461,,
ho chi minh city_stop_11775251423,Trạm đăng kiểm - 345F Lạc Long Quân,,10.770250,106.644718,,
ho chi minh city_stop_3159048510,Trường Trung học cơ sở Lê Quý Đôn,,10.767870,106.642981,,
ho chi minh city_stop_11775251427,Trường Trung học cơ sở Lê Quý Đôn,,10.767503,106.642973,,
ho chi minh city_stop_7607626985,Trạm đăng kiểm - 432 Lạc Long Quân,,10.770434,106.645060,,
ho chi minh city_stop_4926889822,Âu Cơ,,10.773878,106.647494,,
ho chi minh city_stop_11775251428,Đường Nguyễn Thị Nhỏ,,10.770207,106.652674,,
ho chi minh city_stop_5271528922,CoopMart Phú Thọ,,10.771049,106.653299,,
ho chi minh city_stop_11775251429,Nhà thi đấu Phú Thọ,,10.770460,106.657249,,
ho chi minh city_stop_11775251430,Bệnh viện Trung Vương,,10.771104,106.659082,,
ho chi minh city_stop_3118842029,Đại học Bách Khoa (cổng sau),,10.773064,106.661075,,
ho chi minh city_stop_11775251432,Ngân hàng Quân Đội - 405 Tô Hiến Thành,,10.775579,106.663001,,
ho chi minh city_stop_6315683486,Quán Hoàng Ty,,10.775136,106.664064,,
ho chi minh city_stop_11775251434,Nhà thờ Đồng Tiến,,10.770410,106.665897,,
ho chi minh city_stop_11775251436,Chung cư Ngô Gia Tự,,10.763559,106.672457,,
ho chi minh city_stop_11775251437,Ngã tư Nguyễn Chí Thanh,,10.760999,106.673049,,
ho chi minh city_stop_11775251438,Bệnh viện 30/4,,10.758274,106.673660,,
ho chi minh city_stop_11868497864,,,10.770876,106.693651,,
ho chi minh city_stop_9402954180,Trạm trung chuyển Hàm Nghi,,10.770888,106.700607,,
ho chi minh city_stop_11775251439,Hoàng Diệu,,10.760792,106.699906,,
ho chi minh city_stop_3171491271,Khánh Hội,,10.758869,106.698981,,
ho chi minh city_stop_3171491273,Hồ bơi Quận 4,,10.756397,106.700844,,
ho chi minh city_stop_3171492371,Cầu Kênh Tẻ,,10.747380,106.702067,,
ho chi minh city_stop_11775251443,Đường số 15,,10.744545,106.704246,,
ho chi minh city_stop_3118842033,Bệnh Viện 115,,10.773846,106.664562,,
ho chi minh city_stop_6512288953,Chợ dân sinh - Ký Con,,10.767350,106.698274,,
ho chi minh city_stop_11775251445,Chợ Nga,,10.761743,106.696262,,
ho chi minh city_stop_3181281954,Trường Tiểu học Chương Dương,,10.758254,106.691596,,
ho chi minh city_stop_3181281955,Cầu Nguyễn Văn Cừ - Nhà đèn Chợ Quán,,10.753366,106.686308,,
ho chi minh city_stop_3181281957,Trần Bình Trọng,,10.751977,106.683172,,
ho chi minh city_stop_3181281959,Bệnh viện Nhiệt Đới,,10.752270,106.678863,,
ho chi minh city_stop_3181284823,Chợ Hòa Bình,,10.751869,106.676838,,
ho chi minh city_stop_4618427503,Đại Thế Giới,,10.750501,106.668084,,
ho chi minh city_stop_11775251451,Hải Thượng Lãn Ông - Võ Văn Kiệt,,10.750446,106.663986,,
ho chi minh city_stop_11775251452,Bãi Sậy,,10.748815,106.649327,,
ho chi minh city_stop_5045722541,Mai Xuân Thưởng,,10.743866,106.650028,,
ho chi minh city_stop_11775251453,Bình Tiên,,10.739606,106.642861,,
ho chi minh city_stop_5045721785,Cầu Lò Gốm,,10.736460,106.637761,,
ho chi minh city_stop_11775251454,Cầu Rạch Cây,,10.732435,106.630907,,
ho chi minh city_stop_11775251455,Carina Plaza,,10.728321,106.623385,,
ho chi minh city_stop_11775251456,Đường số 1B,,10.725604,106.617971,,
ho chi minh city_stop_11775251457,Hồ Học Lãm,,10.723065,106.612807,,
ho chi minh city_stop_12785280905,An Dương Vương,,10.726305,106.619486,,
ho chi minh city_stop_3181289893,Trường Phú Định,,10.723035,106.613447,,
ho chi minh city_stop_11775251459,An Dương Vương,,10.727005,106.621605,,
ho chi minh city_stop_11775251460,Carina Plaza,,10.728693,106.624687,,
ho chi minh city_stop_11775251461,Cầu Rạch Cây,,10.732803,106.632036,,
ho chi minh city_stop_5045721783,Cầu Lò Gốm,,10.736559,106.638318,,
ho chi minh city_stop_11775251462,Bình Tiên,,10.738712,106.641787,,
ho chi minh city_stop_4611587102,Phạm Phú Thứ,,10.741720,106.646799,,
ho chi minh city_stop_4616161544,Bãi Sậy,,10.747539,106.649524,,
ho chi minh city_stop_3181284828,Hải Thượng Lãn Ông,,10.750348,106.664845,,
ho chi minh city_stop_3181284826,Cầu Nguyễn Tri Phương,,10.750030,106.670363,,
ho chi minh city_stop_11775251465,An Bình,,10.749068,106.674648,,
ho chi minh city_stop_3181281960,Bệnh viện Nhiệt Đới,,10.752092,106.679194,,
ho chi minh city_stop_3181281958,Nhà đèn Chợ Quân,,10.752497,106.686136,,
ho chi minh city_stop_11775271669,Cầu Nguyễn Văn Cừ,,10.755964,106.689258,,
ho chi minh city_stop_3181281953,Hồ Hảo Hớn,,10.759932,106.694698,,
ho chi minh city_stop_11775271671,Chợ Nga,,10.761869,106.696673,,
ho chi minh city_stop_11775271677,AEON Mall Bình Tân,,10.744007,106.612306,,
ho chi minh city_stop_11775271678,Bệnh viện Quốc tế,,10.742379,106.609674,,
ho chi minh city_stop_11775271679,Đường số 13,,10.743935,106.608354,,
ho chi minh city_stop_11775271680,Đường số 34,,10.746182,106.607283,,
ho chi minh city_stop_11775271681,Đường Tên Lửa,,10.747568,106.611097,,
ho chi minh city_stop_11775271682,Địa ốc Phước Lộc,,10.748501,106.611808,,
ho chi minh city_stop_11775271683,Đường 32,,10.755152,106.608276,,
ho chi minh city_stop_11775271684,Quán cơm - 706 Tên Lửa,,10.755843,106.606118,,
ho chi minh city_stop_3182335404,Mã Lò,,10.758823,106.606446,,
ho chi minh city_stop_11775271686,Công ty Hương Sở,,10.760976,106.605071,,
ho chi minh city_stop_11775271687,Bệnh viện Bình Tân,,10.763530,106.604372,,
ho chi minh city_stop_11775271688,Ngã ba Lê Văn Quới,,10.776285,106.602783,,
ho chi minh city_stop_11775271689,Nhà thuốc Thiên Ân,,10.776213,106.605898,,
ho chi minh city_stop_3182335401,Chợ Lê Văn Quới,,10.776163,106.609397,,
ho chi minh city_stop_11775271691,Bệnh viện Đa khoa Bình Tân,,10.776022,106.613134,,
ho chi minh city_stop_3182335400,Siêu thị - Đối diện 42 Lê Văn Quới,,10.774279,106.619246,,
ho chi minh city_stop_11775271693,Bình Long,,10.776245,106.621520,,
ho chi minh city_stop_11775271694,Đỗ Bí,,10.778852,106.620752,,
ho chi minh city_stop_11775271695,Cây xăng Bình Long,,10.781983,106.620699,,
ho chi minh city_stop_3158928455,Tân Sơn Nhì,,10.793860,106.628811,,
ho chi minh city_stop_3158933734,Chung cư Gò Dầu,,10.795714,106.628261,,
ho chi minh city_stop_3158933735,Cafe Tino,,10.795940,106.624915,,
ho chi minh city_stop_11775271699,Lê Đình Thám,,10.796482,106.623843,,
ho chi minh city_stop_11775271700,Cuối Cầu Xéo,,10.800352,106.624272,,
ho chi minh city_stop_3156007499,Tây Thạnh,,10.808189,106.619235,,
ho chi minh city_stop_11837716936,Lê Đình Cẩn,,10.758105,106.606934,,
ho chi minh city_stop_3156007498,Tây Thạnh,,10.807796,106.619862,,
ho chi minh city_stop_11775484676,Đầu Cầu Xéo,,10.800379,106.624158,,
ho chi minh city_stop_11775484677,Lê Đình Thám,,10.796622,106.623764,,
ho chi minh city_stop_11775484678,Cafe Tino,,10.795863,106.624804,,
ho chi minh city_stop_11775484679,Chung cư Gò Dầu,,10.795699,106.628094,,
ho chi minh city_stop_11775484680,Tân Sơn Nhì,,10.794005,106.628792,,
ho chi minh city_stop_11775484681,Cây xăng Bình Long,,10.782155,106.620655,,
ho chi minh city_stop_11775484682,Bình Long,,10.779497,106.620439,,
ho chi minh city_stop_11775484683,Chùa Như Thị Thất,,10.775983,106.621410,,
ho chi minh city_stop_11775484684,Siêu thị (Shop thời trang) - 42 Lê Văn Quới,,10.774667,106.618543,,
ho chi minh city_stop_11775484685,Bệnh viện Đa khoa Bình Tân,,10.775925,106.613868,,
ho chi minh city_stop_11775484686,Chợ Lê Văn Quới,,10.776345,106.609749,,
ho chi minh city_stop_11775484687,Trạm xăng - 366 Lê Văn Quới,,10.776379,106.605583,,
ho chi minh city_stop_11775484688,Mã Lò,,10.776411,106.603609,,
ho chi minh city_stop_11775484689,Bệnh viện Bình Tân,,10.763945,106.604177,,
ho chi minh city_stop_11775484690,Công ty Hương Sở,,10.761116,106.604947,,
ho chi minh city_stop_11775484691,Bà Hom,,10.758928,106.606224,,
ho chi minh city_stop_11775484692,Quán cơm - 714 Tên Lửa,,10.755800,106.606033,,
ho chi minh city_stop_11775484693,Đường 32,,10.754975,106.607902,,
ho chi minh city_stop_11775484694,Địa ốc Phước Lộc,,10.749022,106.611372,,
ho chi minh city_stop_11775484695,Đường Tên Lửa,,10.747894,106.611588,,
ho chi minh city_stop_11775484696,Đường số 34,,10.746566,106.607797,,
ho chi minh city_stop_11775484697,Đường số 13,,10.744337,106.607927,,
ho chi minh city_stop_11775484698,Bệnh viện Quốc tế,,10.742493,106.610141,,
ho chi minh city_stop_12212047750,AEON Mall Bình Tân,,10.744134,106.612706,,
ho chi minh city_stop_11775484700,Công viên Dạ cầu Sài Gòn,,10.798398,106.732090,,
ho chi minh city_stop_3283703572,Nhà sách An Bình,,10.796363,106.731118,,
ho chi minh city_stop_3187128368,Kí túc xá Đại học Giao thông Vận tải,,10.792430,106.730453,,
ho chi minh city_stop_11775484703,Chùa Diệu Giác,,10.788578,106.729811,,
ho chi minh city_stop_11775484704,Lương Đình Của,,10.786003,106.729394,,
ho chi minh city_stop_11775484705,Trần Não,,10.785519,106.730468,,
ho chi minh city_stop_11775484706,Đình Bình Khánh,,10.786776,106.732658,,
ho chi minh city_stop_11775484707,Đường số 8,,10.788686,106.736388,,
ho chi minh city_stop_3187126782,Chùa Huệ Nghiêm,,10.789528,106.738936,,
ho chi minh city_stop_11775484709,Cầu Ông Tranh,,10.790127,106.741698,,
ho chi minh city_stop_11775484710,Siêu thị Chợ Lớn,,10.790786,106.744615,,
ho chi minh city_stop_11775484711,Phòng Đào tạo Quận 2,,10.791891,106.749898,,
ho chi minh city_stop_3187170572,Chùa Thái Nguyên,,10.787835,106.755426,,
ho chi minh city_stop_11775484713,Trường Cấp 3 Giồng Ông Tố,,10.784671,106.757369,,
ho chi minh city_stop_11775484714,Trung tâm Y tế Dự phòng Quận 2,,10.782510,106.759454,,
ho chi minh city_stop_11775484715,Trung tâm dạy nghề Quận 2,,10.779483,106.762981,,
ho chi minh city_stop_6503368260,Đường số 10,,10.777589,106.764492,,
ho chi minh city_stop_12871242808,Thân Văn Nhiếp,,10.790110,106.754286,,
ho chi minh city_stop_13095375542,Chung cư Citihomes,,10.766641,106.783930,,
ho chi minh city_stop_13095375543,Chung cư Citisoho,,10.769789,106.787352,,
ho chi minh city_stop_13095375544,Ventura,,10.769609,106.788850,,
ho chi minh city_stop_13095375545,Trường mầm non Sơn Ca,,10.770036,106.789997,,
ho chi minh city_stop_13095375546,Trường Trung học cơ sở Cát Lái,,10.770516,106.791595,,
ho chi minh city_stop_13095375547,Trường Đại học Quản lý và Công nghệ Thành phố Hồ Chí Minh,,10.774640,106.795590,,
ho chi minh city_stop_11775484718,Đường số 10,,10.777844,106.764399,,
ho chi minh city_stop_11775484719,Trung tâm Dạy nghề Quận 2,,10.780115,106.762596,,
ho chi minh city_stop_11775484720,Trung tâm Y tế Dự phòng Quận 2,,10.782555,106.759650,,
ho chi minh city_stop_3187170573,Trường Cấp 3 Giồng Ông Tố,,10.785657,106.756890,,
ho chi minh city_stop_11775484722,Chùa Thái Nguyên,,10.787463,106.755694,,
ho chi minh city_stop_11775484723,Phòng Đào tạo Quận 2,,10.791957,106.749445,,
ho chi minh city_stop_11775484724,Siêu thị Chợ Lớn,,10.791070,106.745188,,
ho chi minh city_stop_3187126783,Cầu Ông Tranh,,10.790413,106.742183,,
ho chi minh city_stop_11775484726,Chùa Huệ Nghiêm,,10.789641,106.738373,,
ho chi minh city_stop_11775484727,Đường số 8,,10.788327,106.735234,,
ho chi minh city_stop_11775484728,Đình Bình Khánh,,10.787104,106.732895,,
ho chi minh city_stop_11775484729,Trần Não,,10.785593,106.729996,,
ho chi minh city_stop_11775484730,Lương Đình Của,,10.785949,106.729613,,
ho chi minh city_stop_11775484731,Chùa Diệu Giác,,10.788952,106.730132,,
ho chi minh city_stop_3187128369,Kí túc xá Đại học Giao thông Vận tải,,10.792438,106.730740,,
ho chi minh city_stop_11775484733,Nhà sách An Bình,,10.796267,106.731389,,
ho chi minh city_stop_11775484734,Đường Quốc Hương,,10.800604,106.731905,,
ho chi minh city_stop_12212047751,Hẻm 36 Nguyễn Gia Tri,,10.802687,106.715794,,
ho chi minh city_stop_12212047752,Đường Võ Oanh,,10.804730,106.715966,,
ho chi minh city_stop_12212047753,Đại học Ngoại thương - Cơ sở 2,,10.806400,106.713867,,
ho chi minh city_stop_12871242813,Thân Văn Nhiếp,,10.790865,106.754039,,
ho chi minh city_stop_13095375523,Trường Đại học Quản lý và Công nghệ Thành phố Hồ Chí Minh,,10.774878,106.795641,,
ho chi minh city_stop_13095375526,Trường Trung học cơ sở Cát Lái,,10.770779,106.791693,,
ho chi minh city_stop_13095375527,Trường mầm non Sơn Ca,,10.770198,106.790040,,
ho chi minh city_stop_13095375528,Chung cư Citisoho,,10.770393,106.787773,,
ho chi minh city_stop_13095375529,Chung cư Citihomes,,10.766525,106.783336,,
ho chi minh city_stop_13622927391,Cầu Kỳ Hà,,10.769677,106.775819,,
ho chi minh city_stop_11775484737,UBND Phường 4,,10.753123,106.703464,,
ho chi minh city_stop_11775484738,Tôn Đản,,10.755042,106.705753,,
ho chi minh city_stop_11775484739,Tôn Đản,,10.756171,106.705333,,
ho chi minh city_stop_11775484740,Nhà thuốc Hữu Nghị,,10.756144,106.703053,,
ho chi minh city_stop_11775484741,Đường 11,,10.756719,106.702146,,
ho chi minh city_stop_11775484742,Trường Chính trị Quận 4,,10.759482,106.700135,,
ho chi minh city_stop_11775484743,Lê Thị Hồng Gấm,,10.769126,106.698333,,
ho chi minh city_stop_11629642669,Khách sạn Golden,,10.773297,106.696189,,
ho chi minh city_stop_6315351594,Thư viện Khoa học Tổng hợp,,10.775510,106.698825,,
ho chi minh city_stop_5192476721,Sở Tài nguyên và Môi trường,,10.777174,106.700357,,
ho chi minh city_stop_11775484744,TTTM Vincom,,10.778577,106.701665,,
ho chi minh city_stop_11775484745,Bệnh viện Nhi đồng 2,,10.780725,106.703631,,
ho chi minh city_stop_7529106481,Tòa án Nhân dân Quận 1,,10.782509,106.705287,,
ho chi minh city_stop_3166140583,Nguyễn Hữu Cảnh,,10.783523,106.707358,,
ho chi minh city_stop_11775484749,Cầu vượt Thủ Thiêm,,10.791026,106.714916,,
ho chi minh city_stop_11775484750,Trường Trung học Cơ sở Phú Mỹ,,10.792623,106.712204,,
ho chi minh city_stop_11775484751,Đại học Tôn Đức Thắng,,10.793277,106.709759,,
ho chi minh city_stop_11775484752,Trường Khiếm thính Hy Vọng,,10.794172,106.709637,,
ho chi minh city_stop_3237601002,Chùa Bửu Liên,,10.810779,106.713724,,
ho chi minh city_stop_11775484754,CoopMart Cầu Kinh,,10.812275,106.715375,,
ho chi minh city_stop_3237601001,Chung cư Thanh Đa,,10.817107,106.720829,,
ho chi minh city_stop_11775484756,Chung cư Thanh Đa,,10.818069,106.722621,,
ho chi minh city_stop_11775484757,Trung tâm TDTT Thanh Đa,,10.820417,106.726928,,
ho chi minh city_stop_11775484758,Hồ bơi Misha,,10.821388,106.728707,,
ho chi minh city_stop_11775484759,Trung tâm Cai nghiện Ma túy - 330 Bình Quới,,10.822600,106.730834,,
ho chi minh city_stop_11775484760,"UBND Phường 28, Quận Bình Thạnh",,10.824234,106.733261,,
ho chi minh city_stop_11775484761,Chợ Bình Quới,,10.826538,106.736106,,
ho chi minh city_stop_11775484762,Khu du lịch Bình Quới,,10.828384,106.737893,,
ho chi minh city_stop_11775484763,Nhà hàng Hàn Quốc - 546B-546C Bình Quới,,10.829831,106.740333,,
ho chi minh city_stop_12435545049,Chùa Bà Ấn,,10.772314,106.695901,,
ho chi minh city_stop_11775484765,Nhà hàng Hàn Quốc - 401 Bình Quới,,10.829560,106.739546,,
ho chi minh city_stop_11775484766,Khu du lịch Bình Quới,,10.827895,106.737318,,
ho chi minh city_stop_11775484767,Chợ Bình Quới,,10.826466,106.735912,,
ho chi minh city_stop_11775484768,"UBND Quận 28, Phường Bình Thạnh",,10.824140,106.733017,,
