trip_id,arrival_time,departure_time,stop_id,stop_sequence,shape_dist_traveled,pickup_type,drop_off_type
trip_ho chi minh city_84_0_177,00:00:00,00:00:00,ho chi minh city_stop_11760158130,21,0.0,0,0
trip_ho chi minh city_84_0_177,00:00:00,00:00:00,ho chi minh city_stop_11760158131,22,0.0,0,0
trip_ho chi minh city_84_0_177,00:00:00,00:00:00,ho chi minh city_stop_11760158132,23,0.0,0,0
trip_ho chi minh city_84_0_177,00:00:00,00:00:00,ho chi minh city_stop_11760158133,24,0.0,0,0
trip_ho chi minh city_84_0_177,00:00:00,00:00:00,ho chi minh city_stop_11760158134,25,0.0,0,0
trip_ho chi minh city_84_0_177,00:00:00,00:00:00,ho chi minh city_stop_10171623648,26,0.0,0,0
trip_ho chi minh city_84_0_177,00:00:00,00:00:00,ho chi minh city_stop_11813127689,27,0.0,0,0
trip_ho chi minh city_84_0_177,00:00:00,00:00:00,ho chi minh city_stop_11813127690,28,0.0,0,0
trip_ho chi minh city_84_0_177,00:00:00,00:00:00,ho chi minh city_stop_11838344301,29,0.0,0,0
trip_ho chi minh city_84_0_177,00:00:00,00:00:00,ho chi minh city_stop_11838344302,30,0.0,0,0
trip_ho chi minh city_84_0_177,00:00:00,00:00:00,ho chi minh city_stop_11838344303,31,0.0,0,0
trip_ho chi minh city_84_0_177,00:00:00,00:00:00,ho chi minh city_stop_11838344304,32,0.0,0,0
trip_ho chi minh city_84_0_177,00:00:00,00:00:00,ho chi minh city_stop_11838344305,33,0.0,0,0
trip_ho chi minh city_84_0_177,00:00:00,00:00:00,ho chi minh city_stop_12237338972,34,0.0,0,0
trip_ho chi minh city_84_0_177,00:00:00,00:00:00,ho chi minh city_stop_12235053247,35,0.0,0,0
trip_ho chi minh city_84_0_178,00:00:00,00:00:00,ho chi minh city_stop_11838344307,0,0.0,0,0
trip_ho chi minh city_84_0_178,00:00:00,00:00:00,ho chi minh city_stop_11838344308,1,0.0,0,0
trip_ho chi minh city_84_0_178,00:00:00,00:00:00,ho chi minh city_stop_11838344309,2,0.0,0,0
trip_ho chi minh city_84_0_178,00:00:00,00:00:00,ho chi minh city_stop_11838344310,3,0.0,0,0
trip_ho chi minh city_84_0_178,00:00:00,00:00:00,ho chi minh city_stop_11838344311,4,0.0,0,0
trip_ho chi minh city_84_0_178,00:00:00,00:00:00,ho chi minh city_stop_11813095045,5,0.0,0,0
trip_ho chi minh city_84_0_178,00:00:00,00:00:00,ho chi minh city_stop_11813095046,6,0.0,0,0
trip_ho chi minh city_84_0_178,00:00:00,00:00:00,ho chi minh city_stop_11761010932,7,0.0,0,0
trip_ho chi minh city_84_0_178,00:00:00,00:00:00,ho chi minh city_stop_11761010933,8,0.0,0,0
trip_ho chi minh city_84_0_178,00:00:00,00:00:00,ho chi minh city_stop_11761010934,9,0.0,0,0
trip_ho chi minh city_84_0_178,00:00:00,00:00:00,ho chi minh city_stop_11761010935,10,0.0,0,0
trip_ho chi minh city_84_0_178,00:00:00,00:00:00,ho chi minh city_stop_11761010936,11,0.0,0,0
trip_ho chi minh city_84_0_178,00:00:00,00:00:00,ho chi minh city_stop_11761010937,12,0.0,0,0
trip_ho chi minh city_84_0_178,00:00:00,00:00:00,ho chi minh city_stop_11757109490,13,0.0,0,0
trip_ho chi minh city_84_0_178,00:00:00,00:00:00,ho chi minh city_stop_11757109491,14,0.0,0,0
trip_ho chi minh city_84_0_178,00:00:00,00:00:00,ho chi minh city_stop_11757109492,15,0.0,0,0
trip_ho chi minh city_84_0_178,00:00:00,00:00:00,ho chi minh city_stop_3169000948,16,0.0,0,0
trip_ho chi minh city_84_0_178,00:00:00,00:00:00,ho chi minh city_stop_4923102921,17,0.0,0,0
trip_ho chi minh city_84_0_178,00:00:00,00:00:00,ho chi minh city_stop_3164037418,18,0.0,0,0
trip_ho chi minh city_84_0_178,00:00:00,00:00:00,ho chi minh city_stop_11757109495,19,0.0,0,0
trip_ho chi minh city_84_0_178,00:00:00,00:00:00,ho chi minh city_stop_11757109496,20,0.0,0,0
trip_ho chi minh city_84_0_178,00:00:00,00:00:00,ho chi minh city_stop_11757109497,21,0.0,0,0
trip_ho chi minh city_84_0_178,00:00:00,00:00:00,ho chi minh city_stop_11757109498,22,0.0,0,0
trip_ho chi minh city_84_0_178,00:00:00,00:00:00,ho chi minh city_stop_4921983122,23,0.0,0,0
trip_ho chi minh city_84_0_178,00:00:00,00:00:00,ho chi minh city_stop_11757109499,24,0.0,0,0
trip_ho chi minh city_84_0_178,00:00:00,00:00:00,ho chi minh city_stop_3160552800,25,0.0,0,0
trip_ho chi minh city_84_0_178,00:00:00,00:00:00,ho chi minh city_stop_3160552801,26,0.0,0,0
trip_ho chi minh city_84_0_178,00:00:00,00:00:00,ho chi minh city_stop_4935382221,27,0.0,0,0
trip_ho chi minh city_84_0_178,00:00:00,00:00:00,ho chi minh city_stop_11757109500,28,0.0,0,0
trip_ho chi minh city_84_0_178,00:00:00,00:00:00,ho chi minh city_stop_11757109501,29,0.0,0,0
trip_ho chi minh city_84_0_178,00:00:00,00:00:00,ho chi minh city_stop_11757109502,30,0.0,0,0
trip_ho chi minh city_84_0_178,00:00:00,00:00:00,ho chi minh city_stop_4921995521,31,0.0,0,0
trip_ho chi minh city_84_0_178,00:00:00,00:00:00,ho chi minh city_stop_11757109503,32,0.0,0,0
trip_ho chi minh city_84_0_178,00:00:00,00:00:00,ho chi minh city_stop_4587199114,33,0.0,0,0
trip_ho chi minh city_84_0_178,00:00:00,00:00:00,ho chi minh city_stop_11757109504,34,0.0,0,0
trip_ho chi minh city_84_0_178,00:00:00,00:00:00,ho chi minh city_stop_11757109505,35,0.0,0,0
trip_ho chi minh city_84_0_178,00:00:00,00:00:00,ho chi minh city_stop_12237338972,36,0.0,0,0
trip_ho chi minh city_84_0_178,00:00:00,00:00:00,ho chi minh city_stop_12235053247,37,0.0,0,0
trip_ho chi minh city_85_0_179,00:00:00,00:00:00,ho chi minh city_stop_9393345389,0,0.0,0,0
trip_ho chi minh city_85_0_179,00:00:00,00:00:00,ho chi minh city_stop_11766198223,1,0.0,0,0
trip_ho chi minh city_85_0_179,00:00:00,00:00:00,ho chi minh city_stop_11757386621,2,0.0,0,0
trip_ho chi minh city_85_0_179,00:00:00,00:00:00,ho chi minh city_stop_11802296453,3,0.0,0,0
trip_ho chi minh city_85_0_179,00:00:00,00:00:00,ho chi minh city_stop_9393280492,4,0.0,0,0
trip_ho chi minh city_85_0_179,00:00:00,00:00:00,ho chi minh city_stop_9393280491,5,0.0,0,0
trip_ho chi minh city_85_0_179,00:00:00,00:00:00,ho chi minh city_stop_11757386623,6,0.0,0,0
trip_ho chi minh city_85_0_179,00:00:00,00:00:00,ho chi minh city_stop_9393280493,7,0.0,0,0
trip_ho chi minh city_85_0_179,00:00:00,00:00:00,ho chi minh city_stop_11802296456,8,0.0,0,0
trip_ho chi minh city_85_0_179,00:00:00,00:00:00,ho chi minh city_stop_11766198239,9,0.0,0,0
trip_ho chi minh city_85_0_179,00:00:00,00:00:00,ho chi minh city_stop_11766198240,10,0.0,0,0
trip_ho chi minh city_85_0_179,00:00:00,00:00:00,ho chi minh city_stop_11766198241,11,0.0,0,0
trip_ho chi minh city_85_0_179,00:00:00,00:00:00,ho chi minh city_stop_11802296461,12,0.0,0,0
trip_ho chi minh city_85_0_179,00:00:00,00:00:00,ho chi minh city_stop_11802296462,13,0.0,0,0
trip_ho chi minh city_85_0_179,00:00:00,00:00:00,ho chi minh city_stop_11802296463,14,0.0,0,0
trip_ho chi minh city_85_0_179,00:00:00,00:00:00,ho chi minh city_stop_11802296464,15,0.0,0,0
trip_ho chi minh city_85_0_179,00:00:00,00:00:00,ho chi minh city_stop_11802296465,16,0.0,0,0
trip_ho chi minh city_85_0_179,00:00:00,00:00:00,ho chi minh city_stop_11802296466,17,0.0,0,0
trip_ho chi minh city_85_0_179,00:00:00,00:00:00,ho chi minh city_stop_11802296467,18,0.0,0,0
trip_ho chi minh city_85_0_179,00:00:00,00:00:00,ho chi minh city_stop_11761069793,19,0.0,0,0
trip_ho chi minh city_85_0_179,00:00:00,00:00:00,ho chi minh city_stop_11761069794,20,0.0,0,0
trip_ho chi minh city_85_0_179,00:00:00,00:00:00,ho chi minh city_stop_11761069795,21,0.0,0,0
trip_ho chi minh city_85_0_179,00:00:00,00:00:00,ho chi minh city_stop_11761069796,22,0.0,0,0
trip_ho chi minh city_85_0_179,00:00:00,00:00:00,ho chi minh city_stop_12466924617,23,0.0,0,0
trip_ho chi minh city_85_0_179,00:00:00,00:00:00,ho chi minh city_stop_12466924618,24,0.0,0,0
trip_ho chi minh city_85_0_179,00:00:00,00:00:00,ho chi minh city_stop_12466924619,25,0.0,0,0
trip_ho chi minh city_85_0_179,00:00:00,00:00:00,ho chi minh city_stop_12466924620,26,0.0,0,0
trip_ho chi minh city_85_0_179,00:00:00,00:00:00,ho chi minh city_stop_12466924621,27,0.0,0,0
trip_ho chi minh city_85_0_180,00:00:00,00:00:00,ho chi minh city_stop_11761069799,0,0.0,0,0
trip_ho chi minh city_85_0_180,00:00:00,00:00:00,ho chi minh city_stop_11761069800,1,0.0,0,0
trip_ho chi minh city_85_0_180,00:00:00,00:00:00,ho chi minh city_stop_11761069801,2,0.0,0,0
trip_ho chi minh city_85_0_180,00:00:00,00:00:00,ho chi minh city_stop_11761069802,3,0.0,0,0
trip_ho chi minh city_85_0_180,00:00:00,00:00:00,ho chi minh city_stop_11761069803,4,0.0,0,0
trip_ho chi minh city_85_0_180,00:00:00,00:00:00,ho chi minh city_stop_11802297373,5,0.0,0,0
trip_ho chi minh city_85_0_180,00:00:00,00:00:00,ho chi minh city_stop_11802297374,6,0.0,0,0
trip_ho chi minh city_85_0_180,00:00:00,00:00:00,ho chi minh city_stop_11802297375,7,0.0,0,0
trip_ho chi minh city_85_0_180,00:00:00,00:00:00,ho chi minh city_stop_11802297376,8,0.0,0,0
trip_ho chi minh city_85_0_180,00:00:00,00:00:00,ho chi minh city_stop_11802297377,9,0.0,0,0
trip_ho chi minh city_85_0_180,00:00:00,00:00:00,ho chi minh city_stop_11802297378,10,0.0,0,0
trip_ho chi minh city_85_0_180,00:00:00,00:00:00,ho chi minh city_stop_11802297379,11,0.0,0,0
trip_ho chi minh city_85_0_180,00:00:00,00:00:00,ho chi minh city_stop_11766198245,12,0.0,0,0
trip_ho chi minh city_85_0_180,00:00:00,00:00:00,ho chi minh city_stop_11766198246,13,0.0,0,0
trip_ho chi minh city_85_0_180,00:00:00,00:00:00,ho chi minh city_stop_11766198247,14,0.0,0,0
trip_ho chi minh city_85_0_180,00:00:00,00:00:00,ho chi minh city_stop_11757386645,15,0.0,0,0
trip_ho chi minh city_85_0_180,00:00:00,00:00:00,ho chi minh city_stop_11802297385,16,0.0,0,0
trip_ho chi minh city_85_0_180,00:00:00,00:00:00,ho chi minh city_stop_11802297386,17,0.0,0,0
trip_ho chi minh city_85_0_180,00:00:00,00:00:00,ho chi minh city_stop_11757386646,18,0.0,0,0
trip_ho chi minh city_85_0_180,00:00:00,00:00:00,ho chi minh city_stop_11802297387,19,0.0,0,0
trip_ho chi minh city_85_0_180,00:00:00,00:00:00,ho chi minh city_stop_11766198260,20,0.0,0,0
trip_ho chi minh city_85_0_180,00:00:00,00:00:00,ho chi minh city_stop_11766198261,21,0.0,0,0
trip_ho chi minh city_85_0_180,00:00:00,00:00:00,ho chi minh city_stop_11754611869,22,0.0,0,0
trip_ho chi minh city_85_0_180,00:00:00,00:00:00,ho chi minh city_stop_12466924622,23,0.0,0,0
trip_ho chi minh city_85_0_180,00:00:00,00:00:00,ho chi minh city_stop_12466924623,24,0.0,0,0
trip_ho chi minh city_85_0_180,00:00:00,00:00:00,ho chi minh city_stop_12466924624,25,0.0,0,0
trip_ho chi minh city_85_0_180,00:00:00,00:00:00,ho chi minh city_stop_12466924625,26,0.0,0,0
trip_ho chi minh city_85_0_180,00:00:00,00:00:00,ho chi minh city_stop_12466924626,27,0.0,0,0
trip_ho chi minh city_87_0_181,00:00:00,00:00:00,ho chi minh city_stop_11838344314,0,0.0,0,0
trip_ho chi minh city_87_0_181,00:00:00,00:00:00,ho chi minh city_stop_11838344315,1,0.0,0,0
trip_ho chi minh city_87_0_181,00:00:00,00:00:00,ho chi minh city_stop_11838344316,2,0.0,0,0
trip_ho chi minh city_87_0_181,00:00:00,00:00:00,ho chi minh city_stop_11838344317,3,0.0,0,0
trip_ho chi minh city_87_0_181,00:00:00,00:00:00,ho chi minh city_stop_11838344318,4,0.0,0,0
trip_ho chi minh city_87_0_181,00:00:00,00:00:00,ho chi minh city_stop_11838344319,5,0.0,0,0
trip_ho chi minh city_87_0_181,00:00:00,00:00:00,ho chi minh city_stop_11838344320,6,0.0,0,0
trip_ho chi minh city_87_0_181,00:00:00,00:00:00,ho chi minh city_stop_11838344321,7,0.0,0,0
trip_ho chi minh city_87_0_181,00:00:00,00:00:00,ho chi minh city_stop_11838344322,8,0.0,0,0
trip_ho chi minh city_87_0_181,00:00:00,00:00:00,ho chi minh city_stop_11838344323,9,0.0,0,0
trip_ho chi minh city_87_0_181,00:00:00,00:00:00,ho chi minh city_stop_11838344324,10,0.0,0,0
trip_ho chi minh city_87_0_181,00:00:00,00:00:00,ho chi minh city_stop_11838344325,11,0.0,0,0
trip_ho chi minh city_87_0_181,00:00:00,00:00:00,ho chi minh city_stop_11838344326,12,0.0,0,0
trip_ho chi minh city_87_0_181,00:00:00,00:00:00,ho chi minh city_stop_11838344327,13,0.0,0,0
trip_ho chi minh city_87_0_181,00:00:00,00:00:00,ho chi minh city_stop_11838344328,14,0.0,0,0
trip_ho chi minh city_87_0_181,00:00:00,00:00:00,ho chi minh city_stop_11838344329,15,0.0,0,0
trip_ho chi minh city_87_0_181,00:00:00,00:00:00,ho chi minh city_stop_11838344330,16,0.0,0,0
trip_ho chi minh city_87_0_181,00:00:00,00:00:00,ho chi minh city_stop_11838344331,17,0.0,0,0
trip_ho chi minh city_87_0_181,00:00:00,00:00:00,ho chi minh city_stop_11838344332,18,0.0,0,0
trip_ho chi minh city_87_0_181,00:00:00,00:00:00,ho chi minh city_stop_11838344333,19,0.0,0,0
trip_ho chi minh city_87_0_181,00:00:00,00:00:00,ho chi minh city_stop_11838344334,20,0.0,0,0
trip_ho chi minh city_87_0_181,00:00:00,00:00:00,ho chi minh city_stop_11838344335,21,0.0,0,0
trip_ho chi minh city_87_0_181,00:00:00,00:00:00,ho chi minh city_stop_11838344336,22,0.0,0,0
trip_ho chi minh city_87_0_181,00:00:00,00:00:00,ho chi minh city_stop_11838344337,23,0.0,0,0
trip_ho chi minh city_87_0_181,00:00:00,00:00:00,ho chi minh city_stop_11838344338,24,0.0,0,0
trip_ho chi minh city_87_0_181,00:00:00,00:00:00,ho chi minh city_stop_11838344339,25,0.0,0,0
trip_ho chi minh city_87_0_181,00:00:00,00:00:00,ho chi minh city_stop_11838344340,26,0.0,0,0
trip_ho chi minh city_87_0_181,00:00:00,00:00:00,ho chi minh city_stop_11838344341,27,0.0,0,0
trip_ho chi minh city_87_0_181,00:00:00,00:00:00,ho chi minh city_stop_11838344343,28,0.0,0,0
trip_ho chi minh city_87_0_181,00:00:00,00:00:00,ho chi minh city_stop_11838344344,29,0.0,0,0
trip_ho chi minh city_87_0_181,00:00:00,00:00:00,ho chi minh city_stop_11811792499,30,0.0,0,0
trip_ho chi minh city_87_0_181,00:00:00,00:00:00,ho chi minh city_stop_12237338974,31,0.0,0,0
trip_ho chi minh city_87_0_181,00:00:00,00:00:00,ho chi minh city_stop_13653915948,32,0.0,0,0
trip_ho chi minh city_87_0_182,00:00:00,00:00:00,ho chi minh city_stop_6308020520,0,0.0,0,0
trip_ho chi minh city_87_0_182,00:00:00,00:00:00,ho chi minh city_stop_11838344347,1,0.0,0,0
trip_ho chi minh city_87_0_182,00:00:00,00:00:00,ho chi minh city_stop_11838344348,2,0.0,0,0
trip_ho chi minh city_87_0_182,00:00:00,00:00:00,ho chi minh city_stop_11838344349,3,0.0,0,0
trip_ho chi minh city_87_0_182,00:00:00,00:00:00,ho chi minh city_stop_11838344350,4,0.0,0,0
trip_ho chi minh city_87_0_182,00:00:00,00:00:00,ho chi minh city_stop_11838344351,5,0.0,0,0
trip_ho chi minh city_87_0_182,00:00:00,00:00:00,ho chi minh city_stop_11838344352,6,0.0,0,0
trip_ho chi minh city_87_0_182,00:00:00,00:00:00,ho chi minh city_stop_11838344353,7,0.0,0,0
trip_ho chi minh city_87_0_182,00:00:00,00:00:00,ho chi minh city_stop_11838344354,8,0.0,0,0
trip_ho chi minh city_87_0_182,00:00:00,00:00:00,ho chi minh city_stop_11838344355,9,0.0,0,0
trip_ho chi minh city_87_0_182,00:00:00,00:00:00,ho chi minh city_stop_11838344356,10,0.0,0,0
trip_ho chi minh city_87_0_182,00:00:00,00:00:00,ho chi minh city_stop_11838344357,11,0.0,0,0
trip_ho chi minh city_87_0_182,00:00:00,00:00:00,ho chi minh city_stop_11838344358,12,0.0,0,0
trip_ho chi minh city_87_0_182,00:00:00,00:00:00,ho chi minh city_stop_11838344359,13,0.0,0,0
trip_ho chi minh city_87_0_182,00:00:00,00:00:00,ho chi minh city_stop_11838344360,14,0.0,0,0
trip_ho chi minh city_87_0_182,00:00:00,00:00:00,ho chi minh city_stop_11838344361,15,0.0,0,0
trip_ho chi minh city_87_0_182,00:00:00,00:00:00,ho chi minh city_stop_11838344362,16,0.0,0,0
trip_ho chi minh city_87_0_182,00:00:00,00:00:00,ho chi minh city_stop_11838344363,17,0.0,0,0
trip_ho chi minh city_87_0_182,00:00:00,00:00:00,ho chi minh city_stop_11838344365,18,0.0,0,0
trip_ho chi minh city_87_0_182,00:00:00,00:00:00,ho chi minh city_stop_11838344366,19,0.0,0,0
trip_ho chi minh city_87_0_182,00:00:00,00:00:00,ho chi minh city_stop_11838344367,20,0.0,0,0
trip_ho chi minh city_87_0_182,00:00:00,00:00:00,ho chi minh city_stop_11838344368,21,0.0,0,0
trip_ho chi minh city_87_0_182,00:00:00,00:00:00,ho chi minh city_stop_11838346569,22,0.0,0,0
trip_ho chi minh city_87_0_182,00:00:00,00:00:00,ho chi minh city_stop_11838346570,23,0.0,0,0
trip_ho chi minh city_87_0_182,00:00:00,00:00:00,ho chi minh city_stop_11838346571,24,0.0,0,0
trip_ho chi minh city_87_0_182,00:00:00,00:00:00,ho chi minh city_stop_11838346572,25,0.0,0,0
trip_ho chi minh city_87_0_182,00:00:00,00:00:00,ho chi minh city_stop_11838346573,26,0.0,0,0
trip_ho chi minh city_87_0_182,00:00:00,00:00:00,ho chi minh city_stop_11838346574,27,0.0,0,0
trip_ho chi minh city_87_0_182,00:00:00,00:00:00,ho chi minh city_stop_11838346575,28,0.0,0,0
trip_ho chi minh city_87_0_182,00:00:00,00:00:00,ho chi minh city_stop_11838346576,29,0.0,0,0
trip_ho chi minh city_87_0_182,00:00:00,00:00:00,ho chi minh city_stop_11838346577,30,0.0,0,0
trip_ho chi minh city_87_0_182,00:00:00,00:00:00,ho chi minh city_stop_11838344364,31,0.0,0,0
trip_ho chi minh city_87_0_182,00:00:00,00:00:00,ho chi minh city_stop_13653915949,32,0.0,0,0
trip_ho chi minh city_87_0_182,00:00:00,00:00:00,ho chi minh city_stop_11757386633,33,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_4616360490,0,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_11753277694,1,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_6315351599,2,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_9402954176,3,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_9470667890,4,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_9470667891,5,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_7520799016,6,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_5416310315,7,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_11793308592,8,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_11775484747,9,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_3166140583,10,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_3166140582,11,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_3166144990,12,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_11775484705,13,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_11775484706,14,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_11775484707,15,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_3187126782,16,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_11775484709,17,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_11775484710,18,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_11775484711,19,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_3187184299,20,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_11838346581,21,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_11838346582,22,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_11769143890,23,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_3178488396,24,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_11769143893,25,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_11769143894,26,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_11769143895,27,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_11838346583,28,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_11838346584,29,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_3187226244,30,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_11838346586,31,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_11838346587,32,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_11838346588,33,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_11838346589,34,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_11838346590,35,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_11838346591,36,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_11838346592,37,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_11838346593,38,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_11838346594,39,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_11838346595,40,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_3187226247,41,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_11838346597,42,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_11838346598,43,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_11838346599,44,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_11813897536,45,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_11813897537,46,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_11813897538,47,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_11813897539,48,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_11813897540,49,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_11813897541,50,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_12871242808,51,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_6315672832,52,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_13433629325,53,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_13433629326,54,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_13433629327,55,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_11813897542,56,0.0,0,0
trip_ho chi minh city_88_0_183,00:00:00,00:00:00,ho chi minh city_stop_13433629328,57,0.0,0,0
trip_ho chi minh city_88_0_184,00:00:00,00:00:00,ho chi minh city_stop_11813897490,0,0.0,0,0
trip_ho chi minh city_88_0_184,00:00:00,00:00:00,ho chi minh city_stop_11813897491,1,0.0,0,0
trip_ho chi minh city_88_0_184,00:00:00,00:00:00,ho chi minh city_stop_11813897492,2,0.0,0,0
trip_ho chi minh city_88_0_184,00:00:00,00:00:00,ho chi minh city_stop_11813897493,3,0.0,0,0
trip_ho chi minh city_88_0_184,00:00:00,00:00:00,ho chi minh city_stop_11813897494,4,0.0,0,0
trip_ho chi minh city_88_0_184,00:00:00,00:00:00,ho chi minh city_stop_11813897495,5,0.0,0,0
trip_ho chi minh city_88_0_184,00:00:00,00:00:00,ho chi minh city_stop_11838346601,6,0.0,0,0
trip_ho chi minh city_88_0_184,00:00:00,00:00:00,ho chi minh city_stop_11838346602,7,0.0,0,0
trip_ho chi minh city_88_0_184,00:00:00,00:00:00,ho chi minh city_stop_11838346603,8,0.0,0,0
trip_ho chi minh city_88_0_184,00:00:00,00:00:00,ho chi minh city_stop_11838346604,9,0.0,0,0
trip_ho chi minh city_88_0_184,00:00:00,00:00:00,ho chi minh city_stop_11838346605,10,0.0,0,0
trip_ho chi minh city_88_0_184,00:00:00,00:00:00,ho chi minh city_stop_11838346606,11,0.0,0,0
trip_ho chi minh city_88_0_184,00:00:00,00:00:00,ho chi minh city_stop_11838346607,12,0.0,0,0
trip_ho chi minh city_88_0_184,00:00:00,00:00:00,ho chi minh city_stop_11838346608,13,0.0,0,0
trip_ho chi minh city_88_0_184,00:00:00,00:00:00,ho chi minh city_stop_11838346609,14,0.0,0,0
trip_ho chi minh city_88_0_184,00:00:00,00:00:00,ho chi minh city_stop_11838346610,15,0.0,0,0
trip_ho chi minh city_88_0_184,00:00:00,00:00:00,ho chi minh city_stop_11838346611,16,0.0,0,0
trip_ho chi minh city_88_0_184,00:00:00,00:00:00,ho chi minh city_stop_11838346612,17,0.0,0,0
trip_ho chi minh city_88_0_184,00:00:00,00:00:00,ho chi minh city_stop_11838346613,18,0.0,0,0
